DATE,Air temp C,Relative Humidity (%),Atmospheric Pressure (mb),hour
2018-06-05 00:00:00,26.67,32.46,1011.3,0.0
2018-06-05 01:00:00,25.56,35.86,1011,1.0
2018-06-05 02:00:00,24.44,40.19,1010.5,2.0
2018-06-05 03:00:00,23.33,42.97,1010.3,3.0
2018-06-05 04:00:00,22.78,44.29,1009.7,4.0
2018-06-05 05:00:00,22.22,45.81,1009.5,5.0
2018-06-05 06:00:00,22.22,45.81,1009.4,6.0
2018-06-05 07:00:00,21.67,45.33,1009.5,7.0
2018-06-05 08:00:00,21.11,47.06,1009.2,8.0
2018-06-05 09:00:00,20.56,48.53,1010.1,9.0
2018-06-05 10:00:00,20,54.7,1009.7,10.0
2018-06-05 11:00:00,19.44,65.56,1009.6,11.0
2018-06-05 12:00:00,20.56,58.6,1009.7,12.0
2018-06-05 13:00:00,21.11,54.98,1009.9,13.0
2018-06-05 14:00:00,22.78,51.33,1010.2,14.0
2018-06-05 15:00:00,19.44,58.74,1010.3,15.0
2018-06-05 16:00:00,17.78,55.99,1010.9,16.0
2018-06-05 17:00:00,16.67,53.45,1011.4,17.0
2018-06-05 18:00:00,16.11,55.57,1011.7,18.0
2018-06-05 19:00:00,14.44,62.07,1012,19.0
2018-06-05 20:00:00,16.67,53.45,1012,20.0
2018-06-05 21:00:00,14.44,71.9,1012.3,21.0
2018-06-05 22:00:00,15,64.12,1012.2,22.0
2018-06-05 23:00:00,15.56,53.15,1012.5,23.0
2018-06-06 00:00:00,15,53.4,1012.8,0.0
2018-06-06 01:00:00,14.44,49.26,1012.8,1.0
2018-06-06 02:00:00,13.89,54.99,1012.6,2.0
2018-06-06 03:00:00,13.89,57.38,1013.4,3.0
2018-06-06 04:00:00,14.44,49.26,1013.2,4.0
2018-06-06 05:00:00,14.44,49.26,1013.6,5.0
2018-06-06 06:00:00,13.89,52.7,1013.3,6.0
2018-06-06 07:00:00,13.33,57.23,1013.5,7.0
2018-06-06 08:00:00,12.22,63.98,1013.5,8.0
2018-06-06 09:00:00,11.11,74.35,1013.2,9.0
2018-06-06 10:00:00,11.67,73.89,1013.9,10.0
2018-06-06 11:00:00,11.67,76.75,1015.4,11.0
2018-06-06 12:00:00,13.89,74.27,1015.2,12.0
2018-06-06 13:00:00,16.11,69.86,1014.9,13.0
2018-06-06 14:00:00,17.78,62.85,1015.2,14.0
2018-06-06 15:00:00,20,54.7,1014.9,15.0
2018-06-06 16:00:00,21.11,51.07,1014.7,16.0
2018-06-06 17:00:00,22.22,47.72,1014.5,17.0
2018-06-06 18:00:00,21.11,54.98,1015,18.0
2018-06-06 19:00:00,20.56,65.35,1012.6,19.0
2018-06-06 20:00:00,24.44,46.57,1012.2,20.0
2018-06-06 21:00:00,25,46.57,1012.1,21.0
2018-06-06 22:00:00,23.89,57.5,1011.6,22.0
2018-06-06 23:00:00,25,53.8,1011.4,23.0
2018-06-07 00:00:00,24.44,53.64,1010.6,0.0
2018-06-07 01:00:00,24.44,53.64,1011,1.0
2018-06-07 02:00:00,25.56,48.28,1010.7,2.0
2018-06-07 03:00:00,25,50.07,1011.2,3.0
2018-06-07 04:00:00,24.44,51.93,1011.3,4.0
2018-06-07 05:00:00,22.22,61.15,1011.6,5.0
2018-06-07 06:00:00,23.33,57.36,1011.1,6.0
2018-06-07 07:00:00,21.67,65.58,1011,7.0
2018-06-07 08:00:00,20.56,70.21,1010.9,8.0
2018-06-07 09:00:00,20,67.86,1012,9.0
2018-06-07 10:00:00,18.89,72.72,1012.3,10.0
2018-06-07 11:00:00,19.44,70.49,1013,11.0
2018-06-07 12:00:00,20,67.86,1014,12.0
2018-06-07 13:00:00,21.67,63.05,1014,13.0
2018-06-07 14:00:00,23.33,59.66,1015.1,14.0
2018-06-07 15:00:00,23.89,55.28,1015.1,15.0
2018-06-07 16:00:00,24.44,53.64,1015.2,16.0
2018-06-07 17:00:00,24.44,53.64,1015.5,17.0
2018-06-07 18:00:00,25,51.72,1015.3,18.0
2018-06-07 19:00:00,26.11,48.41,1015.6,19.0
2018-06-07 20:00:00,26.11,48.41,1015.8,20.0
2018-06-07 21:00:00,26.67,46.7,1016,21.0
2018-06-07 22:00:00,26.11,48.41,1016.2,22.0
2018-06-07 23:00:00,23.89,55.28,1016.1,23.0
2018-06-08 00:00:00,20.56,67.5,1016.8,0.0
2018-06-08 01:00:00,20,67.86,1017.2,1.0
2018-06-08 02:00:00,18.89,69.88,1017.9,2.0
2018-06-08 03:00:00,17.78,67.66,1018.3,3.0
2018-06-08 04:00:00,17.78,64.97,1018.5,4.0
2018-06-08 05:00:00,17.78,62.85,1018.9,5.0
2018-06-08 06:00:00,17.78,62.85,1018.6,6.0
2018-06-08 07:00:00,17.78,64.97,1018.5,7.0
2018-06-08 08:00:00,17.78,67.66,1018.3,8.0
2018-06-08 09:00:00,17.22,70.07,1018.4,9.0
2018-06-08 10:00:00,16.67,72.33,1018.8,10.0
2018-06-08 11:00:00,16.67,72.33,1019.5,11.0
2018-06-08 12:00:00,16.11,77.72,1019.8,12.0
2018-06-08 13:00:00,17.22,75.11,1020.1,13.0
2018-06-08 14:00:00,17.22,75.11,1022.1,14.0
2018-06-08 15:00:00,16.67,89.57,1021.1,15.0
2018-06-08 16:00:00,17.78,87.14,1020,16.0
2018-06-08 17:00:00,18.89,83.91,1021.6,17.0
2018-06-08 18:00:00,19.44,81.33,1020.1,18.0
2018-06-08 19:00:00,21.67,73.22,1019.2,19.0
2018-06-08 20:00:00,21.11,68.09,1019.6,20.0
2018-06-08 21:00:00,21.67,63.05,1019.3,21.0
2018-06-08 22:00:00,21.67,63.05,1018.9,22.0
2018-06-08 23:00:00,21.67,63.05,1018.4,23.0
2018-06-09 00:00:00,20.56,67.5,1018.6,0.0
2018-06-09 01:00:00,19.44,70.49,1018.7,1.0
2018-06-09 02:00:00,17.78,74.93,1019.1,2.0
2018-06-09 03:00:00,17.78,74.93,1019.5,3.0
2018-06-09 04:00:00,17.22,77.61,1018.9,4.0
2018-06-09 05:00:00,16.67,77.53,1018.4,5.0
2018-06-09 06:00:00,16.11,77.72,1018.2,6.0
2018-06-09 07:00:00,15.56,80.25,1017.7,7.0
2018-06-09 08:00:00,15.56,80.25,1016.7,8.0
2018-06-09 09:00:00,15.56,83.23,1016.8,9.0
2018-06-09 10:00:00,15.56,89.48,1017.7,10.0
2018-06-09 11:00:00,17.22,90.25,1017.7,11.0
2018-06-09 12:00:00,18.33,93.56,1016.8,12.0
2018-06-09 13:00:00,17.78,100,1016.9,13.0
2018-06-09 14:00:00,18.33,96.9,1017.1,14.0
2018-06-09 15:00:00,18.89,93.26,1016.6,15.0
2018-06-09 16:00:00,20,89.81,1016,16.0
2018-06-09 17:00:00,20.56,86.48,1016.6,17.0
2018-06-09 18:00:00,21.67,89.94,1015.8,18.0
2018-06-09 19:00:00,23.33,76.36,1015.1,19.0
2018-06-09 20:00:00,23.89,73.59,1014.1,20.0
2018-06-09 21:00:00,26.11,64.45,1013.4,21.0
2018-06-09 22:00:00,25,66.27,1013.3,22.0
2018-06-09 23:00:00,23.33,68.76,1013.6,23.0
2018-06-10 00:00:00,20.56,73.03,1014,0.0
2018-06-10 01:00:00,18.89,83.91,1013.9,1.0
2018-06-10 02:00:00,18.33,84.44,1014,2.0
2018-06-10 03:00:00,16.67,89.57,1014,3.0
2018-06-10 04:00:00,16.67,93.16,1013.8,4.0
2018-06-10 05:00:00,17.22,93.18,1012.4,5.0
2018-06-10 06:00:00,16.67,100,1012.6,6.0
2018-06-10 07:00:00,16.11,100,1012,7.0
2018-06-10 08:00:00,16.67,96.18,1011.3,8.0
2018-06-10 09:00:00,17.22,96.88,1011.2,9.0
2018-06-10 10:00:00,18.89,96.24,1011.8,10.0
2018-06-10 11:00:00,18.89,100,1009.8,11.0
2018-06-10 12:00:00,18.89,96.24,1009.4,12.0
2018-06-10 13:00:00,18.89,96.24,1010.2,13.0
2018-06-10 14:00:00,19.44,96.93,1009.7,14.0
2018-06-10 15:00:00,20.56,92.71,1010.4,15.0
2018-06-10 16:00:00,21.11,89.9,1010.3,16.0
2018-06-10 17:00:00,20.56,92.71,1010.4,17.0
2018-06-10 18:00:00,21.11,89.9,1010.3,18.0
2018-06-10 19:00:00,19.44,96.93,1010.1,19.0
2018-06-10 20:00:00,19.44,93.29,1009.2,20.0
2018-06-10 21:00:00,17.78,96.55,1009.8,21.0
2018-06-10 22:00:00,18.33,96.9,1009.9,22.0
2018-06-10 23:00:00,18.33,96.9,1010.4,23.0
2018-06-11 00:00:00,18.89,93.26,1009.7,0.0
2018-06-11 01:00:00,17.78,96.55,1009.9,1.0
2018-06-11 02:00:00,16.67,96.18,1010.6,2.0
2018-06-11 03:00:00,16.67,100,1011.2,3.0
2018-06-11 04:00:00,17.22,96.88,1011.1,4.0
2018-06-11 05:00:00,17.22,96.88,1010.5,5.0
2018-06-11 06:00:00,17.78,100,1010.4,6.0
2018-06-11 07:00:00,17.22,96.88,1010.7,7.0
2018-06-11 08:00:00,17.22,100,1010.4,8.0
2018-06-11 09:00:00,16.67,100,1010.5,9.0
2018-06-11 10:00:00,16.67,100,1011,10.0
2018-06-11 11:00:00,16.67,100,1011.4,11.0
2018-06-11 12:00:00,16.67,100,1011.8,12.0
2018-06-11 13:00:00,16.67,100,1012.3,13.0
2018-06-11 14:00:00,16.67,100,1012.7,14.0
2018-06-11 15:00:00,17.22,100,1012.3,15.0
2018-06-11 16:00:00,18.33,96.9,1012.1,16.0
2018-06-11 17:00:00,17.78,96.55,1012.4,17.0
2018-06-11 18:00:00,18.33,90.64,1012.5,18.0
2018-06-11 19:00:00,19.44,84.56,1012.4,19.0
2018-06-11 20:00:00,20,87.03,1012.2,20.0
2018-06-11 21:00:00,20,87.03,1012,21.0
2018-06-11 22:00:00,20.56,86.48,1012.3,22.0
2018-06-11 23:00:00,20.56,86.48,1012.4,23.0
2018-06-12 00:00:00,20,89.81,1012.1,0.0
2018-06-12 01:00:00,18.33,96.9,1012.6,1.0
2018-06-12 02:00:00,18.33,96.9,1012,2.0
2018-06-12 03:00:00,18.33,96.9,1012.6,3.0
2018-06-12 04:00:00,18.33,96.9,1013.2,4.0
2018-06-12 05:00:00,18.89,96.24,1013.2,5.0
2018-06-12 06:00:00,18.89,96.24,1013.1,6.0
2018-06-12 07:00:00,18.33,96.9,1012.3,7.0
2018-06-12 08:00:00,18.89,96.58,1011.7,8.0
2018-06-12 09:00:00,19.44,96.93,1011.1,9.0
2018-06-12 10:00:00,19.44,96.93,1011.2,10.0
2018-06-12 11:00:00,20,96.28,1010.8,11.0
2018-06-12 12:00:00,20.56,92.71,1011.4,12.0
2018-06-12 13:00:00,21.11,93.37,1011.8,13.0
2018-06-12 14:00:00,21.11,89.9,1011.9,14.0
2018-06-12 15:00:00,22.78,84.34,1012,15.0
2018-06-12 16:00:00,23.89,81.9,1011.4,16.0
2018-06-12 17:00:00,23.89,78.86,1011.2,17.0
2018-06-12 18:00:00,24.44,79.47,1011.1,18.0
2018-06-12 19:00:00,25.56,76.19,1011,19.0
2018-06-12 20:00:00,26.11,71.72,1010.4,20.0
2018-06-12 21:00:00,26.67,71.35,1009.9,21.0
2018-06-12 22:00:00,24.44,76.53,1009.8,22.0
2018-06-12 23:00:00,23.89,78.86,1009.9,23.0
2018-06-13 00:00:00,23.89,81.9,1009.9,0.0
2018-06-13 01:00:00,23.89,81.9,1009.8,1.0
2018-06-13 02:00:00,23.89,81.9,1010.2,2.0
2018-06-13 03:00:00,23.33,84.97,1010.2,3.0
2018-06-13 04:00:00,22.78,84.34,1010.5,4.0
2018-06-13 05:00:00,22.78,87.59,1010.4,5.0
2018-06-13 06:00:00,22.22,90.59,1010.4,6.0
2018-06-13 07:00:00,21.67,96.32,1010.4,7.0
2018-06-13 08:00:00,21.67,96.32,1010.3,8.0
2018-06-13 09:00:00,21.67,96.32,1009.7,9.0
2018-06-13 10:00:00,21.11,96.97,1010.1,10.0
2018-06-13 11:00:00,21.67,96.32,1010.7,11.0
2018-06-13 12:00:00,22.22,93.43,1011.3,12.0
2018-06-13 13:00:00,23.89,78.86,1011.7,13.0
2018-06-13 14:00:00,24.44,73.68,1012.4,14.0
2018-06-13 15:00:00,24.44,66.6,1013,15.0
2018-06-13 16:00:00,26.11,46.87,1013.3,16.0
2018-06-13 17:00:00,26.11,40.67,1013.5,17.0
2018-06-13 18:00:00,26.67,34.98,1013.8,18.0
2018-06-13 19:00:00,27.22,29.23,1013.8,19.0
2018-06-13 20:00:00,27.22,30.24,1013.8,20.0
2018-06-13 21:00:00,26.11,36.27,1014,21.0
2018-06-13 22:00:00,26.11,36.27,1014.4,22.0
2018-06-13 23:00:00,25,40.36,1014.4,23.0
2018-06-14 00:00:00,24.44,38.57,1014.5,0.0
2018-06-14 01:00:00,23.33,39.87,1014.7,1.0
2018-06-14 02:00:00,22.22,42.51,1015.1,2.0
2018-06-14 03:00:00,22.22,43.97,1015.7,3.0
2018-06-14 04:00:00,21.67,45.33,1015.9,4.0
2018-06-14 05:00:00,20.56,52.67,1015.8,5.0
2018-06-14 06:00:00,18.33,62.96,1016.6,6.0
2018-06-14 07:00:00,17.78,67.66,1016.3,7.0
2018-06-14 08:00:00,17.22,72.42,1016.4,8.0
2018-06-14 09:00:00,17.78,69.92,1016.8,9.0
2018-06-14 10:00:00,17.78,69.92,1017.1,10.0
2018-06-14 11:00:00,18.33,67.76,1017.4,11.0
2018-06-14 12:00:00,20,65.22,1017.3,12.0
2018-06-14 13:00:00,22.22,53.09,1017.2,13.0
2018-06-14 14:00:00,25.56,38.92,1017.6,14.0
2018-06-14 15:00:00,26.11,32.29,1017.4,15.0
2018-06-14 16:00:00,26.67,32.46,1017.6,16.0
2018-06-14 17:00:00,26.67,32.46,1017.8,17.0
2018-06-14 18:00:00,26.67,36.44,1016.9,18.0
2018-06-14 19:00:00,26.67,40.54,1016.8,19.0
2018-06-14 20:00:00,26.11,43.59,1016.9,20.0
2018-06-14 21:00:00,26.11,43.59,1017,21.0
2018-06-14 22:00:00,25.56,46.4,1015.9,22.0
2018-06-14 23:00:00,25.56,44.9,1015,23.0
2018-06-15 00:00:00,23.89,41.41,1014.3,0.0
2018-06-15 01:00:00,23.33,42.97,1014.2,1.0
2018-06-15 02:00:00,22.78,42.51,1014.6,2.0
2018-06-15 03:00:00,22.78,44.29,1015.1,3.0
2018-06-15 04:00:00,22.22,51.37,1015.3,4.0
2018-06-15 05:00:00,20.56,60.78,1015.7,5.0
2018-06-15 06:00:00,20.56,62.8,1016.1,6.0
2018-06-15 07:00:00,19.44,70.49,1015.8,7.0
2018-06-15 08:00:00,19.44,70.49,1016.1,8.0
2018-06-15 09:00:00,18.89,72.72,1016,9.0
2018-06-15 10:00:00,18.89,72.72,1016,10.0
2018-06-15 11:00:00,20.56,58.6,1015.6,11.0
2018-06-15 12:00:00,21.67,54.73,1016,12.0
2018-06-15 13:00:00,23.89,47.99,1015.4,13.0
2018-06-15 14:00:00,25,46.57,1016,14.0
2018-06-15 15:00:00,25.56,46.4,1015.6,15.0
2018-06-15 16:00:00,26.11,50.36,1014.6,16.0
2018-06-15 17:00:00,26.67,52.16,1014.1,17.0
2018-06-15 18:00:00,28.89,49.32,1014.2,18.0
2018-06-15 19:00:00,30.56,44.66,1013.8,19.0
2018-06-15 20:00:00,31.11,46.39,1013.7,20.0
2018-06-15 21:00:00,31.11,44.95,1013,21.0
2018-06-15 22:00:00,31.67,46.55,1012.5,22.0
2018-06-15 23:00:00,31.67,46.55,1011.7,23.0
2018-06-16 00:00:00,31.11,49.73,1011.2,0.0
2018-06-16 01:00:00,30.56,49.6,1010.9,1.0
2018-06-16 02:00:00,30,52.99,1011.3,2.0
2018-06-16 03:00:00,29.44,54.89,1012.3,3.0
2018-06-16 04:00:00,28.33,60.81,1012.4,4.0
2018-06-16 05:00:00,27.78,65.03,1012.5,5.0
2018-06-16 06:00:00,27.22,74.15,1012.2,6.0
2018-06-16 07:00:00,26.11,79.17,1013.7,7.0
2018-06-16 08:00:00,22.22,81.41,1015,8.0
2018-06-16 09:00:00,21.11,100,1015.8,9.0
2018-06-16 10:00:00,21.67,93.4,1013.7,10.0
2018-06-16 11:00:00,21.67,93.4,1013.7,11.0
2018-06-16 12:00:00,21.67,93.4,1013.2,12.0
2018-06-16 13:00:00,23.33,84.97,1012.8,13.0
2018-06-16 14:00:00,26.67,71.35,1013.6,14.0
2018-06-16 15:00:00,28.33,67.62,1013.7,15.0
2018-06-16 16:00:00,29.44,65.36,1014.2,16.0
2018-06-16 17:00:00,31.11,61.24,1013.8,17.0
2018-06-16 18:00:00,27.78,60.28,1014.4,18.0
2018-06-16 19:00:00,30,57.16,1013.7,19.0
2018-06-16 20:00:00,31.11,53.64,1013.9,20.0
2018-06-16 21:00:00,32.78,53.87,1013,21.0
2018-06-16 22:00:00,33.89,49.09,1012.2,22.0
2018-06-16 23:00:00,33.89,49.09,1012,23.0
2018-06-17 00:00:00,32.22,53.91,1012.4,0.0
2018-06-17 01:00:00,31.67,55.46,1012.7,1.0
2018-06-17 02:00:00,31.11,59.21,1012.7,2.0
2018-06-17 03:00:00,30,63.1,1012.7,3.0
2018-06-17 04:00:00,29.44,65.36,1013,4.0
2018-06-17 05:00:00,28.33,72.11,1012.4,5.0
2018-06-17 06:00:00,28.33,69.71,1012.8,6.0
2018-06-17 07:00:00,27.78,71.78,1013.4,7.0
2018-06-17 08:00:00,27.22,71.92,1013.3,8.0
2018-06-17 09:00:00,26.67,74.07,1013.4,9.0
2018-06-17 10:00:00,26.11,76.79,1014,10.0
2018-06-17 11:00:00,26.11,76.79,1014.4,11.0
2018-06-17 12:00:00,26.67,76.36,1014.2,12.0
2018-06-17 13:00:00,28.33,72.11,1014.6,13.0
2018-06-17 14:00:00,29.44,67.61,1015,14.0
2018-06-17 15:00:00,30.56,63.02,1015,15.0
2018-06-17 16:00:00,31.67,59.15,1014.9,16.0
2018-06-17 17:00:00,32.78,55.72,1014.7,17.0
2018-06-17 18:00:00,33.89,53.96,1014.1,18.0
2018-06-17 19:00:00,33.89,47.28,1014,19.0
2018-06-17 20:00:00,34.44,45.98,1013.6,20.0
2018-06-17 21:00:00,34.44,47.74,1013.3,21.0
2018-06-17 22:00:00,32.22,55.58,1013.5,22.0
2018-06-17 23:00:00,31.11,61.24,1012.8,23.0
2018-06-18 00:00:00,31.67,57.18,1012.4,0.0
2018-06-18 01:00:00,31.11,63.12,1012.6,1.0
2018-06-18 02:00:00,30.56,63.02,1012.9,2.0
2018-06-18 03:00:00,30,58.95,1013.6,3.0
2018-06-18 04:00:00,29.44,61.06,1013.6,4.0
2018-06-18 05:00:00,28.89,65.26,1013.5,5.0
2018-06-18 06:00:00,28.33,69.71,1013.2,6.0
2018-06-18 07:00:00,27.78,74.24,1013.1,7.0
2018-06-18 08:00:00,27.22,79.06,1012.8,8.0
2018-06-18 09:00:00,26.67,81.42,1012.7,9.0
2018-06-18 10:00:00,26.67,78.99,1012.9,10.0
2018-06-18 11:00:00,26.67,78.99,1013.3,11.0
2018-06-18 12:00:00,27.78,74.24,1013.4,12.0
2018-06-18 13:00:00,28.33,74.33,1013.9,13.0
2018-06-18 14:00:00,30,67.27,1014,14.0
2018-06-18 15:00:00,31.11,65.49,1013.8,15.0
2018-06-18 16:00:00,32.22,61.49,1013.5,16.0
2018-06-18 17:00:00,33.33,55.84,1013.2,17.0
2018-06-18 18:00:00,33.89,50.61,1012.7,18.0
2018-06-18 19:00:00,33.89,50.61,1012,19.0
2018-06-18 20:00:00,34.44,49.22,1011.2,20.0
2018-06-18 21:00:00,34.44,50.91,1010.6,21.0
2018-06-18 22:00:00,34.44,49.22,1010.6,22.0
2018-06-18 23:00:00,33.33,52.37,1011.1,23.0
2018-06-19 00:00:00,28.33,63.16,1012.4,0.0
2018-06-19 01:00:00,25.56,79.1,1013.7,1.0
2018-06-19 02:00:00,24.44,85.09,1013.7,2.0
2018-06-19 03:00:00,24.44,81.96,1013.5,3.0
2018-06-19 04:00:00,24.44,85.09,1014.1,4.0
2018-06-19 05:00:00,20.56,86.48,1015.4,5.0
2018-06-19 06:00:00,20.56,89.86,1015.3,6.0
2018-06-19 07:00:00,20,93.32,1014.6,7.0
2018-06-19 08:00:00,19.44,93.29,1013.4,8.0
2018-06-19 09:00:00,19.44,93.29,1014,9.0
2018-06-19 10:00:00,19.44,96.93,1013.6,10.0
2018-06-19 11:00:00,19.44,93.29,1014.4,11.0
2018-06-19 12:00:00,19.44,93.29,1014.5,12.0
2018-06-19 13:00:00,20,93.32,1014.2,13.0
2018-06-19 14:00:00,22.22,83.99,1014.1,14.0
2018-06-19 15:00:00,25,79.02,1013.7,15.0
2018-06-19 16:00:00,24.44,79.47,1013.7,16.0
2018-06-19 17:00:00,25.56,71.14,1013.4,17.0
2018-06-19 18:00:00,27.22,67.18,1012.4,18.0
2018-06-19 19:00:00,27.78,65.03,1011.4,19.0
2018-06-19 20:00:00,26.67,69.18,1010.9,20.0
2018-06-19 21:00:00,24.44,73.68,1011.8,21.0
2018-06-19 22:00:00,23.33,76.36,1011.2,22.0
2018-06-19 23:00:00,24.44,73.68,1011.7,23.0
2018-06-20 00:00:00,22.22,81.41,1011.5,0.0
2018-06-20 01:00:00,21.67,80.78,1011.3,1.0
2018-06-20 02:00:00,20,89.81,1010.2,2.0
2018-06-20 03:00:00,20.56,86.48,1011,3.0
2018-06-20 04:00:00,20,84.03,1011,4.0
2018-06-20 05:00:00,19.44,87.28,1011.2,5.0
2018-06-20 06:00:00,18.89,87.24,1011.2,6.0
2018-06-20 07:00:00,18.89,90.05,1010.7,7.0
2018-06-20 08:00:00,19.44,87.28,1010.5,8.0
2018-06-20 09:00:00,19.44,87.28,1010.6,9.0
2018-06-20 10:00:00,19.44,87.28,1010.3,10.0
2018-06-20 11:00:00,19.44,87.28,1010.8,11.0
2018-06-20 12:00:00,20,84.03,1010.7,12.0
2018-06-20 13:00:00,20,87.03,1011.1,13.0
2018-06-20 14:00:00,21.11,81.27,1011.2,14.0
2018-06-20 15:00:00,22.22,78.35,1011,15.0
2018-06-20 16:00:00,24.44,71.41,1011,16.0
2018-06-20 17:00:00,24.44,71.41,1011.1,17.0
2018-06-20 18:00:00,24.44,71.41,1010.9,18.0
2018-06-20 19:00:00,25.56,66.39,1010.5,19.0
2018-06-20 20:00:00,25,66.27,1010.2,20.0
2018-06-20 21:00:00,23.33,71.21,1010,21.0
2018-06-20 22:00:00,22.78,73.4,1009.5,22.0
2018-06-20 23:00:00,21.67,75.58,1009,23.0
2018-06-21 00:00:00,21.11,78.46,1010.3,0.0
2018-06-21 01:00:00,20.56,78.39,1010,1.0
2018-06-21 02:00:00,19.44,81.33,1009.7,2.0
2018-06-21 03:00:00,19.44,81.33,1010.8,3.0
2018-06-21 04:00:00,19.44,84.56,1009.8,4.0
2018-06-21 05:00:00,19.44,81.33,1009.5,5.0
2018-06-21 06:00:00,19.44,87.28,1010.3,6.0
2018-06-21 07:00:00,18.89,96.24,1008,7.0
2018-06-21 08:00:00,18.89,96.24,1007.7,8.0
2018-06-21 09:00:00,18.89,96.24,1007.6,9.0
2018-06-21 10:00:00,19.44,93.29,1007.5,10.0
2018-06-21 11:00:00,19.44,93.29,1008,11.0
2018-06-21 12:00:00,20,93.32,1007.7,12.0
2018-06-21 13:00:00,19.44,96.93,1007.9,13.0
2018-06-21 14:00:00,19.44,96.93,1007.9,14.0
2018-06-21 15:00:00,19.44,100,1007.6,15.0
2018-06-21 16:00:00,19.44,96.93,1008.2,16.0
2018-06-21 17:00:00,18.33,100,1007.4,17.0
2018-06-21 18:00:00,18.89,96.24,1007.4,18.0
2018-06-21 19:00:00,18.89,96.24,1007.5,19.0
2018-06-21 20:00:00,18.89,96.24,1007.4,20.0
2018-06-21 21:00:00,18.89,96.24,1007.3,21.0
2018-06-21 22:00:00,18.89,96.24,1007.2,22.0
2018-06-21 23:00:00,19.44,93.29,1007.2,23.0
2018-06-22 00:00:00,18.89,90.05,1007.4,0.0
2018-06-22 01:00:00,18.89,87.24,1007.8,1.0
2018-06-22 02:00:00,18.89,87.24,1007.8,2.0
2018-06-22 03:00:00,18.33,90.64,1008.1,3.0
2018-06-22 04:00:00,18.89,83.91,1007.7,4.0
2018-06-22 05:00:00,18.89,87.24,1007.4,5.0
2018-06-22 06:00:00,17.78,89.97,1007,6.0
2018-06-22 07:00:00,17.22,93.18,1007.3,7.0
2018-06-22 08:00:00,17.78,93.54,1006.5,8.0
2018-06-22 09:00:00,17.78,93.54,1006.6,9.0
2018-06-22 10:00:00,17.22,93.18,1006.7,10.0
2018-06-22 11:00:00,16.67,96.18,1006.9,11.0
2018-06-22 12:00:00,16.67,96.18,1007,12.0
2018-06-22 13:00:00,16.67,93.16,1007.3,13.0
2018-06-22 14:00:00,16.11,96.85,1007.5,14.0
2018-06-22 15:00:00,16.11,96.85,1007.3,15.0
2018-06-22 16:00:00,16.11,96.85,1007.4,16.0
2018-06-22 17:00:00,16.67,93.16,1007,17.0
2018-06-22 18:00:00,16.67,96.18,1006.6,18.0
2018-06-22 19:00:00,16.67,89.57,1006.6,19.0
2018-06-22 20:00:00,17.78,83.78,1006.3,20.0
2018-06-22 21:00:00,17.22,86.77,1006.4,21.0
2018-06-22 22:00:00,17.22,90.25,1006,22.0
2018-06-22 23:00:00,16.67,89.57,1006.3,23.0
2018-06-23 00:00:00,16.67,89.57,1006.2,0.0
2018-06-23 01:00:00,16.11,93.12,1006.1,1.0
2018-06-23 02:00:00,16.67,89.57,1006,2.0
2018-06-23 03:00:00,16.67,89.57,1006.3,3.0
2018-06-23 04:00:00,17.22,90.25,1006,4.0
2018-06-23 05:00:00,16.67,93.16,1006.1,5.0
2018-06-23 06:00:00,16.67,96.18,1005.9,6.0
2018-06-23 07:00:00,17.78,93.54,1005.3,7.0
2018-06-23 08:00:00,17.78,89.97,1005.5,8.0
2018-06-23 09:00:00,17.22,93.18,1005.8,9.0
2018-06-23 10:00:00,17.22,90.25,1006,10.0
2018-06-23 11:00:00,17.78,87.14,1006.2,11.0
2018-06-23 12:00:00,18.33,84.44,1006.4,12.0
2018-06-23 13:00:00,18.89,78.14,1006.6,13.0
2018-06-23 14:00:00,20,72.92,1007.2,14.0
2018-06-23 15:00:00,20,70.1,1007.3,15.0
2018-06-23 16:00:00,21.67,61.04,1006.9,16.0
2018-06-23 17:00:00,22.78,57.23,1006.8,17.0
2018-06-23 18:00:00,24.44,49.91,1006.5,18.0
2018-06-23 19:00:00,25.56,44.9,1006.4,19.0
2018-06-23 20:00:00,26.67,42.05,1006.5,20.0
2018-06-23 21:00:00,25,44.9,1006.9,21.0
2018-06-23 22:00:00,25,44.9,1007,22.0
2018-06-23 23:00:00,24.44,48.3,1007.1,23.0
2018-06-24 00:00:00,24.44,49.91,1007.2,0.0
2018-06-24 01:00:00,23.89,51.43,1007.2,1.0
2018-06-24 02:00:00,22.78,70.87,1007.4,2.0
2018-06-24 03:00:00,22.22,75.92,1008.2,3.0
2018-06-24 04:00:00,21.67,80.78,1008.4,4.0
2018-06-24 05:00:00,21.67,80.78,1008.7,5.0
2018-06-24 06:00:00,21.67,80.78,1008.8,6.0
2018-06-24 07:00:00,21.11,83.86,1008.7,7.0
2018-06-24 08:00:00,21.11,87.14,1009,8.0
2018-06-24 09:00:00,20.56,89.86,1009.3,9.0
2018-06-24 10:00:00,20,93.32,1009.9,10.0
2018-06-24 11:00:00,19.44,93.29,1010.3,11.0
2018-06-24 12:00:00,21.11,81.27,1010.6,12.0
2018-06-24 13:00:00,22.78,70.87,1011.3,13.0
2018-06-24 14:00:00,25,55.95,1013.1,14.0
2018-06-24 15:00:00,25.56,53.95,1012.7,15.0
2018-06-24 16:00:00,26.67,54.23,1012.7,16.0
