DATE,DO,Air temp C,Relative Humidity (%),Atmospheric Pressure (mb)
7/28/24 20:10,0.01,27.0,88.83,1013.3
7/28/24 20:20,0.01,27.0,88.83,1013.3
7/28/24 20:30,0.01,27.0,88.83,1013.3
7/28/24 20:40,0.01,27.0,88.83,1013.3
7/28/24 20:50,0.01,27.0,88.83,1012.7
7/28/24 21:00,0.01,27.0,100.0,1012.7
7/28/24 21:10,0.01,27.0,100.0,1012.7
7/28/24 21:20,0.01,27.0,100.0,1012.7
7/28/24 21:30,0.01,27.0,100.0,1012.7
7/28/24 21:40,0.01,27.0,100.0,1012.7
7/28/24 21:50,0.01,27.0,100.0,1012.4
7/28/24 22:00,0.01,28.0,100.0,1012.4
7/28/24 22:10,0.01,28.0,100.0,1012.4
7/28/24 22:20,0.01,28.0,100.0,1012.4
7/28/24 22:30,0.01,28.0,100.0,1012.4
7/28/24 22:40,0.01,28.0,100.0,1012.4
7/28/24 22:50,0.01,28.0,100.0,1012.0
7/28/24 23:00,0.01,27.0,100.0,1012.0
7/28/24 23:10,0.01,27.0,100.0,1012.0
7/28/24 23:20,0.01,27.0,100.0,1012.0
7/28/24 23:30,0.01,27.0,100.0,1012.0
7/28/24 23:40,0.01,27.0,100.0,1012.0
7/28/24 23:50,0.01,27.0,100.0,1011.9
7/29/24 0:00,0.01,27.0,100.0,1011.9
7/29/24 0:10,0.01,27.0,100.0,1011.9
7/29/24 0:20,0.01,27.0,100.0,1011.9
7/29/24 0:30,0.01,27.0,100.0,1011.9
7/29/24 0:40,0.01,27.0,100.0,1011.9
7/29/24 0:50,0.01,27.0,100.0,1011.9
7/29/24 1:00,0.01,27.0,100.0,1011.9
7/29/24 1:10,0.01,27.0,100.0,1011.9
7/29/24 1:20,0.01,25.0,100.0,1011.9
7/29/24 1:30,0.01,25.0,100.0,1011.9
7/29/24 1:40,0.01,25.0,100.0,1011.9
7/29/24 1:50,0.01,25.0,100.0,1012.1
7/29/24 2:00,0.01,24.0,100.0,1012.1
7/29/24 2:10,0.01,24.0,100.0,1012.1
7/29/24 2:20,0.01,24.0,100.0,1012.1
7/29/24 2:30,0.01,24.0,100.0,1012.1
7/29/24 2:40,0.01,23.0,100.0,1012.1
7/29/24 2:50,0.01,23.0,100.0,1012.6
7/29/24 3:00,0.01,23.0,100.0,1012.6
7/29/24 3:10,0.01,23.0,100.0,1012.6
7/29/24 3:20,0.01,23.0,100.0,1012.6
7/29/24 3:30,0.01,23.0,100.0,1012.6
7/29/24 3:40,0.01,23.0,100.0,1012.6
7/29/24 3:50,0.01,23.0,100.0,1012.2
7/29/24 4:00,0.01,23.0,100.0,1012.2
7/29/24 4:10,0.01,23.0,100.0,1012.2
7/29/24 4:20,0.01,22.0,100.0,1012.2
7/29/24 4:30,0.01,22.0,100.0,1012.2
7/29/24 4:40,0.01,22.0,100.0,1012.2
7/29/24 4:50,0.01,22.0,100.0,1012.2
7/29/24 5:00,0.01,23.0,100.0,1012.2
7/29/24 5:10,0.01,23.0,100.0,1012.2
7/29/24 5:20,0.01,22.0,100.0,1012.2
7/29/24 5:30,0.01,22.0,100.0,1012.2
7/29/24 5:40,0.01,22.0,100.0,1012.2
7/29/24 5:50,0.01,22.0,100.0,1012.0
7/29/24 6:00,0.01,22.0,100.0,1012.0
7/29/24 6:10,0.01,22.0,100.0,1012.0
7/29/24 6:20,0.01,22.0,100.0,1012.0
7/29/24 6:30,0.01,22.0,100.0,1012.0
7/29/24 6:40,0.01,22.0,100.0,1012.0
7/29/24 6:50,0.01,22.0,100.0,1011.4
7/29/24 7:00,0.01,22.0,100.0,1011.4
7/29/24 7:10,0.01,22.0,100.0,1011.4
7/29/24 7:20,0.01,22.0,100.0,1011.4
7/29/24 7:30,0.01,22.0,100.0,1011.4
7/29/24 7:40,0.01,22.0,100.0,1011.4
7/29/24 7:50,0.01,22.0,100.0,1011.3
7/29/24 8:00,0.01,22.0,100.0,1011.3
7/29/24 8:10,0.01,22.0,100.0,1011.3
7/29/24 8:20,0.01,22.0,100.0,1011.3
7/29/24 8:30,0.01,22.0,100.0,1011.3
7/29/24 8:40,0.01,22.0,100.0,1011.3
7/29/24 8:50,0.01,22.0,100.0,1011.0
7/29/24 9:00,0.01,21.0,100.0,1011.0
7/29/24 9:10,0.01,21.0,100.0,1011.0
7/29/24 9:20,0.01,21.0,100.0,1011.0
7/29/24 9:30,0.01,21.0,100.0,1011.0
7/29/24 9:40,0.01,22.0,100.0,1011.0
7/29/24 9:50,0.01,22.0,100.0,1010.9
7/29/24 10:00,0.01,22.0,100.0,1010.9
7/29/24 10:10,0.01,22.0,100.0,1010.9
7/29/24 10:20,0.01,22.0,100.0,1010.9
7/29/24 10:30,0.01,22.0,100.0,1010.9
7/29/24 10:40,0.01,22.0,100.0,1010.9
7/29/24 10:50,0.01,22.0,88.67,1011.3
7/29/24 11:00,0.01,22.0,88.67,1011.3
7/29/24 11:10,0.01,22.0,88.67,1011.3
7/29/24 11:20,0.01,22.0,88.67,1011.3
7/29/24 11:30,0.01,22.0,88.67,1011.3
7/29/24 11:40,0.01,22.0,88.67,1011.3
7/29/24 11:50,0.01,22.0,78.62,1011.1
7/29/24 12:00,0.01,22.0,78.62,1011.1
7/29/24 12:10,0.01,22.0,78.62,1011.1
7/29/24 12:20,0.01,22.0,78.62,1011.1
7/29/24 12:30,0.01,22.0,78.62,1011.1
7/29/24 12:40,0.01,22.0,78.62,1011.1
7/29/24 12:50,0.01,21.0,78.76,1011.0
7/29/24 13:00,0.01,21.0,78.76,1011.0
7/29/24 13:10,0.01,21.0,78.76,1011.0
7/29/24 13:20,0.01,21.0,78.76,1011.0
7/29/24 13:30,0.01,21.0,78.76,1011.0
7/29/24 13:40,0.01,21.0,78.76,1011.0
7/29/24 13:50,0.01,21.0,78.76,1010.6
7/29/24 14:00,0.01,21.0,74.11,1010.6
7/29/24 14:10,0.01,21.0,74.11,1010.6
7/29/24 14:20,0.01,22.0,74.11,1010.6
7/29/24 14:30,0.01,22.0,74.11,1010.6
7/29/24 14:40,0.01,22.0,74.11,1010.6
7/29/24 14:50,0.01,22.0,74.11,1009.9
7/29/24 15:00,0.01,22.0,74.28,1009.9
7/29/24 15:10,0.01,22.0,74.28,1009.9
7/29/24 15:20,0.01,22.0,74.28,1009.9
7/29/24 15:30,0.01,22.0,74.28,1009.9
7/29/24 15:40,0.01,22.0,74.28,1009.9
7/29/24 15:50,0.01,25.0,74.28,1009.8
7/29/24 16:00,0.01,25.0,74.28,1009.8
7/29/24 16:10,0.01,25.0,74.28,1009.8
7/29/24 16:20,0.01,25.0,74.28,1009.8
7/29/24 16:30,0.01,25.0,74.28,1009.8
7/29/24 16:40,0.01,25.0,74.28,1009.8
7/29/24 16:50,0.01,26.0,74.44,1009.0
7/29/24 17:00,0.01,26.0,74.44,1009.0
7/29/24 17:10,0.01,26.0,74.44,1009.0
7/29/24 17:20,0.01,26.0,74.44,1009.0
7/29/24 17:30,0.01,26.0,74.44,1009.0
7/29/24 17:40,0.01,26.0,74.44,1009.0
7/29/24 17:50,0.01,27.0,74.44,1008.7
7/29/24 18:00,0.01,27.0,74.28,1008.7
7/29/24 18:10,0.01,27.0,74.28,1008.7
7/29/24 18:20,0.0,27.0,74.28,1008.7
7/29/24 18:30,0.01,27.0,74.28,1008.7
7/29/24 18:40,0.01,27.0,74.28,1008.7
7/29/24 18:50,0.01,27.0,74.28,1008.1
7/29/24 19:00,0.01,27.0,74.28,1008.1
7/29/24 19:10,0.01,27.0,74.28,1008.1
7/29/24 19:20,0.01,27.0,74.28,1008.1
7/29/24 19:30,0.01,27.0,74.28,1008.1
7/29/24 19:40,0.01,27.0,74.28,1008.1
7/29/24 19:50,0.01,27.0,78.76,1008.0
7/29/24 20:00,0.01,28.0,78.76,1008.0
7/29/24 20:10,0.01,28.0,78.76,1008.0
7/29/24 20:20,0.01,28.0,78.76,1008.0
7/29/24 20:30,0.01,28.0,78.76,1008.0
7/29/24 20:40,0.01,28.0,78.76,1008.0
7/29/24 20:50,0.01,28.0,78.76,1008.2
7/29/24 21:00,0.01,28.0,88.67,1008.2
7/29/24 21:10,0.01,28.0,88.67,1008.2
7/29/24 21:20,0.01,28.0,88.67,1008.2
7/29/24 21:30,0.01,28.0,88.67,1008.2
7/29/24 21:40,0.01,28.0,94.19,1008.2
7/29/24 21:50,0.01,29.0,94.19,1008.5
7/29/24 22:00,0.01,29.0,94.19,1008.5
7/29/24 22:10,0.01,29.0,94.19,1008.5
7/29/24 22:20,0.01,29.0,94.19,1008.5
7/29/24 22:30,0.01,29.0,94.19,1008.5
7/29/24 22:40,0.01,29.0,94.19,1008.5
7/29/24 22:50,0.01,29.0,94.19,1008.5
7/29/24 23:00,0.01,28.0,100.0,1008.5
7/29/24 23:10,0.01,28.0,100.0,1008.5
7/29/24 23:20,0.01,28.0,100.0,1008.5
7/29/24 23:30,0.01,28.0,100.0,1008.5
7/29/24 23:40,0.01,28.0,100.0,1008.5
7/29/24 23:50,0.01,28.0,100.0,1008.9
7/30/24 0:00,0.01,28.0,100.0,1008.9
7/30/24 0:10,0.01,28.0,100.0,1008.9
7/30/24 0:20,0.01,28.0,100.0,1008.9
7/30/24 0:30,0.01,28.0,100.0,1008.9
7/30/24 0:40,0.01,28.0,100.0,1008.9
7/30/24 0:50,0.01,27.0,100.0,1008.9
7/30/24 1:00,0.01,27.0,100.0,1008.9
7/30/24 1:10,0.01,27.0,100.0,1008.9
7/30/24 1:20,0.01,26.0,100.0,1008.9
7/30/24 1:30,0.01,26.0,100.0,1008.9
7/30/24 1:40,0.01,26.0,100.0,1008.9
7/30/24 1:50,0.01,26.0,100.0,1008.2
7/30/24 2:00,0.01,25.0,100.0,1008.2
7/30/24 2:10,0.01,25.0,100.0,1008.2
7/30/24 2:20,0.01,25.0,100.0,1008.2
7/30/24 2:30,0.01,25.0,100.0,1008.2
7/30/24 2:40,0.01,25.0,100.0,1008.2
7/30/24 2:50,0.01,25.0,100.0,1009.2
7/30/24 3:00,0.01,24.0,100.0,1009.2
7/30/24 3:10,0.01,24.0,100.0,1009.2
7/30/24 3:20,0.01,24.0,100.0,1009.2
7/30/24 3:30,0.01,24.0,100.0,1009.2
7/30/24 3:40,0.01,24.0,100.0,1009.2
7/30/24 3:50,0.01,24.0,100.0,1008.9
7/30/24 4:00,0.01,24.0,100.0,1008.9
7/30/24 4:10,0.01,24.0,100.0,1008.9
7/30/24 4:20,0.01,24.0,100.0,1008.9
7/30/24 4:30,0.01,24.0,100.0,1008.9
7/30/24 4:40,0.01,23.0,100.0,1008.9
7/30/24 4:50,0.01,23.0,100.0,1009.1
7/30/24 5:00,0.01,23.0,100.0,1009.1
7/30/24 5:10,0.01,23.0,100.0,1009.1
7/30/24 5:20,0.01,23.0,100.0,1009.1
7/30/24 5:30,0.01,23.0,100.0,1009.1
7/30/24 5:40,0.01,23.0,100.0,1009.1
7/30/24 5:50,0.01,23.0,100.0,1009.0
7/30/24 6:00,0.01,23.0,100.0,1009.0
7/30/24 6:10,0.01,23.0,100.0,1009.0
7/30/24 6:20,0.01,23.0,100.0,1009.0
7/30/24 6:30,0.01,23.0,100.0,1009.0
7/30/24 6:40,0.01,22.0,100.0,1009.0
7/30/24 6:50,0.01,22.0,100.0,1008.9
7/30/24 7:00,0.01,22.0,100.0,1008.9
7/30/24 7:10,0.01,22.0,100.0,1008.9
7/30/24 7:20,0.01,22.0,100.0,1008.9
7/30/24 7:30,0.01,22.0,100.0,1008.9
7/30/24 7:40,0.01,22.0,100.0,1008.9
7/30/24 7:50,0.01,22.0,100.0,1008.9
7/30/24 8:00,0.01,22.0,100.0,1008.9
7/30/24 8:10,0.01,22.0,100.0,1008.9
7/30/24 8:20,0.01,22.0,100.0,1008.9
7/30/24 8:30,0.01,22.0,100.0,1008.9
7/30/24 8:40,0.01,22.0,100.0,1008.9
7/30/24 8:50,0.01,22.0,94.19,1009.0
7/30/24 9:00,0.01,22.0,94.19,1009.0
7/30/24 9:10,0.01,22.0,94.19,1009.0
7/30/24 9:20,0.01,21.0,94.19,1009.0
7/30/24 9:30,0.01,21.0,94.19,1009.0
7/30/24 9:40,0.01,21.0,94.19,1009.0
7/30/24 9:50,0.01,21.0,94.19,1009.5
7/30/24 10:00,0.01,21.0,78.76,1009.5
7/30/24 10:10,0.01,21.0,78.76,1009.5
7/30/24 10:20,0.01,21.0,78.76,1009.5
7/30/24 10:30,0.01,21.0,78.76,1009.5
7/30/24 10:40,0.01,20.0,78.76,1009.5
7/30/24 10:50,0.01,20.0,78.76,1010.0
7/30/24 11:00,0.01,20.0,74.28,1010.0
7/30/24 11:10,0.01,20.0,74.28,1010.0
7/30/24 11:20,0.01,20.0,74.28,1010.0
7/30/24 11:30,0.01,20.0,74.28,1010.0
7/30/24 11:40,0.01,20.0,74.28,1010.0
7/30/24 11:50,0.01,22.0,74.28,1010.5
7/30/24 12:00,0.01,22.0,70.08,1010.5
7/30/24 12:10,0.01,22.0,70.08,1010.5
7/30/24 12:20,0.01,22.0,70.08,1010.5
7/30/24 12:30,0.01,22.0,70.08,1010.5
7/30/24 12:40,0.01,22.0,70.08,1010.5
7/30/24 12:50,0.01,23.0,62.47,1010.6
7/30/24 13:00,0.01,23.0,62.47,1010.6
7/30/24 13:10,0.01,23.0,62.47,1010.6
7/30/24 13:20,0.01,23.0,62.47,1010.6
7/30/24 13:30,0.01,23.0,62.47,1010.6
7/30/24 13:40,0.01,23.0,62.47,1010.6
7/30/24 13:50,0.01,25.0,66.35,1010.7
7/30/24 14:00,0.01,25.0,66.35,1010.7
7/30/24 14:10,0.01,25.0,66.35,1010.7
7/30/24 14:20,0.01,25.0,66.35,1010.7
7/30/24 14:30,0.01,25.0,66.35,1010.7
7/30/24 14:40,0.01,25.0,66.35,1010.7
7/30/24 14:50,0.01,25.0,66.35,1010.2
7/30/24 15:00,0.01,27.0,66.35,1010.2
7/30/24 15:10,0.01,27.0,66.35,1010.2
7/30/24 15:20,0.01,27.0,66.35,1010.2
7/30/24 15:30,0.01,27.0,66.35,1010.2
7/30/24 15:40,0.01,27.0,66.35,1010.2
7/30/24 15:50,0.01,27.0,62.47,1010.2
7/30/24 16:00,0.01,28.0,62.47,1010.2
7/30/24 16:10,0.01,28.0,62.47,1010.2
7/30/24 16:20,0.01,28.0,62.47,1010.2
7/30/24 16:30,0.01,28.0,62.47,1010.2
7/30/24 16:40,0.01,28.0,62.47,1010.2
7/30/24 16:50,0.01,28.0,62.47,1009.9
7/30/24 17:00,0.01,29.0,66.35,1009.9
7/30/24 17:10,0.01,29.0,66.35,1009.9
7/30/24 17:20,0.01,29.0,66.35,1009.9
7/30/24 17:30,0.01,29.0,66.35,1009.9
7/30/24 17:40,0.01,29.0,66.35,1009.9
7/30/24 17:50,0.01,31.0,62.47,1010.6
7/30/24 18:00,0.01,31.0,62.47,1010.6
7/30/24 18:10,0.01,31.0,62.47,1010.6
7/30/24 18:20,0.01,31.0,62.47,1010.6
7/30/24 18:30,0.01,31.0,62.47,1010.6
7/30/24 18:40,0.01,31.0,62.47,1010.6
7/30/24 18:50,0.01,31.0,70.27,1010.2
7/30/24 19:00,0.01,31.0,70.27,1010.2
7/30/24 19:10,0.01,31.0,70.27,1010.2
7/30/24 19:20,0.01,31.0,70.27,1010.2
7/30/24 19:30,0.01,31.0,70.27,1010.2
7/30/24 19:40,0.01,31.0,70.27,1010.2
7/30/24 19:50,0.01,31.0,70.27,1010.1
7/30/24 20:00,0.01,31.0,79.04,1010.1
7/30/24 20:10,0.01,31.0,79.04,1010.1
7/30/24 20:20,0.01,31.0,79.04,1010.1
7/30/24 20:30,0.01,31.0,79.04,1010.1
7/30/24 20:40,0.01,31.0,78.9,1010.1
7/30/24 20:50,0.01,31.0,78.9,1009.6
7/30/24 21:00,0.01,31.0,78.9,1009.6
7/30/24 21:10,0.01,31.0,78.9,1009.6
7/30/24 21:20,0.01,31.0,78.9,1009.6
7/30/24 21:30,0.01,31.0,78.9,1009.6
7/30/24 21:40,0.01,31.0,78.9,1009.6
7/30/24 21:50,0.01,31.0,78.9,1008.2
7/30/24 22:00,0.01,31.0,83.55,1008.2
7/30/24 22:10,0.01,31.0,83.55,1008.2
7/30/24 22:20,0.01,31.0,83.55,1008.2
7/30/24 22:30,0.01,31.0,83.55,1008.2
7/30/24 22:40,0.01,31.0,83.55,1008.2
7/30/24 22:50,0.01,31.0,83.55,1008.3
7/30/24 23:00,0.01,31.0,88.59,1008.3
7/30/24 23:10,0.01,31.0,88.59,1008.3
7/30/24 23:20,0.01,31.0,88.59,1008.3
7/30/24 23:30,0.01,31.0,88.59,1008.3
7/30/24 23:40,0.01,31.0,88.59,1008.3
7/30/24 23:50,0.01,30.0,88.59,1008.8
7/31/24 0:00,0.01,30.0,100.0,1008.8
7/31/24 0:10,0.01,30.0,100.0,1008.8
7/31/24 0:20,0.01,30.0,100.0,1008.8
7/31/24 0:30,0.01,30.0,100.0,1008.8
7/31/24 0:40,0.01,30.0,100.0,1008.8
7/31/24 0:50,0.01,30.0,100.0,1008.6
7/31/24 1:00,0.01,29.0,100.0,1008.6
7/31/24 1:10,0.01,29.0,100.0,1008.6
7/31/24 1:20,0.01,27.0,100.0,1008.6
7/31/24 1:30,0.01,27.0,100.0,1008.6
7/31/24 1:40,0.01,28.0,100.0,1008.6
7/31/24 1:50,0.01,28.0,100.0,1009.0
7/31/24 2:00,0.01,27.0,100.0,1009.0
7/31/24 2:10,0.01,27.0,100.0,1009.0
7/31/24 2:20,0.01,27.0,100.0,1009.0
7/31/24 2:30,0.01,27.0,100.0,1009.0
7/31/24 2:40,0.01,26.0,100.0,1009.0
7/31/24 2:50,0.01,26.0,100.0,1010.1
7/31/24 3:00,0.01,26.0,100.0,1010.1
7/31/24 3:10,0.01,26.0,100.0,1010.1
7/31/24 3:20,0.01,25.0,100.0,1010.1
7/31/24 3:30,0.01,25.0,100.0,1010.1
7/31/24 3:40,0.01,25.0,100.0,1010.1
7/31/24 3:50,0.01,25.0,100.0,1010.6
7/31/24 4:00,0.01,24.0,100.0,1010.6
7/31/24 4:10,0.01,24.0,100.0,1010.6
7/31/24 4:20,0.01,23.0,100.0,1010.6
7/31/24 4:30,0.01,23.0,100.0,1010.6
7/31/24 4:40,0.01,24.0,100.0,1010.6
7/31/24 4:50,0.01,24.0,100.0,1010.4
7/31/24 5:00,0.01,23.0,100.0,1010.4
7/31/24 5:10,0.01,23.0,100.0,1010.4
7/31/24 5:20,0.01,23.0,100.0,1010.4
7/31/24 5:30,0.01,23.0,100.0,1010.4
7/31/24 5:40,0.01,23.0,100.0,1010.4
7/31/24 5:50,0.01,23.0,100.0,1010.6
7/31/24 6:00,0.01,23.0,100.0,1010.6
7/31/24 6:10,0.01,23.0,100.0,1010.6
7/31/24 6:20,0.01,21.0,100.0,1010.6
7/31/24 6:30,0.01,21.0,100.0,1010.6
7/31/24 6:40,0.01,21.0,100.0,1010.6
7/31/24 6:50,0.01,21.0,100.0,1010.6
7/31/24 7:00,0.01,22.0,100.0,1010.6
7/31/24 7:10,0.01,22.0,100.0,1010.6
7/31/24 7:20,0.01,22.0,100.0,1010.6
7/31/24 7:30,0.01,22.0,100.0,1010.6
7/31/24 7:40,0.01,21.0,100.0,1010.6
7/31/24 7:50,0.01,21.0,100.0,1010.6
7/31/24 8:00,0.01,21.0,100.0,1010.6
7/31/24 8:10,0.01,21.0,100.0,1010.6
7/31/24 8:20,0.01,21.0,100.0,1010.6
7/31/24 8:30,0.01,21.0,100.0,1010.6
7/31/24 8:40,0.01,21.0,100.0,1010.6
7/31/24 8:50,0.01,21.0,100.0,1010.2
7/31/24 9:00,0.01,21.0,100.0,1010.2
7/31/24 9:10,0.01,21.0,100.0,1010.2
7/31/24 9:20,0.01,20.0,100.0,1010.2
7/31/24 9:30,0.01,20.0,100.0,1010.2
7/31/24 9:40,0.01,21.0,100.0,1010.2
7/31/24 9:50,0.01,21.0,100.0,1010.5
7/31/24 10:00,0.01,21.0,100.0,1010.5
7/31/24 10:10,0.01,21.0,100.0,1010.5
7/31/24 10:20,0.01,20.0,100.0,1010.5
7/31/24 10:30,0.01,20.0,100.0,1010.5
7/31/24 10:40,0.01,21.0,100.0,1010.5
7/31/24 10:50,0.01,22.0,100.0,1010.9
7/31/24 11:00,0.01,22.0,100.0,1010.9
7/31/24 11:10,0.01,22.0,100.0,1010.9
7/31/24 11:20,0.01,22.0,100.0,1010.9
7/31/24 11:30,0.01,22.0,100.0,1010.9
7/31/24 11:40,0.01,22.0,100.0,1010.9
7/31/24 11:50,0.01,22.0,94.23,1011.4
7/31/24 12:00,0.01,22.0,94.23,1011.4
7/31/24 12:10,0.01,22.0,94.23,1011.4
7/31/24 12:20,0.01,22.0,94.23,1011.4
7/31/24 12:30,0.01,22.0,94.23,1011.4
7/31/24 12:40,0.01,22.0,94.23,1011.4
7/31/24 12:50,0.01,22.0,58.55,1012.4
7/31/24 13:00,0.01,22.0,58.55,1012.4
7/31/24 13:10,0.01,22.0,58.55,1012.4
7/31/24 13:20,0.01,22.0,58.55,1012.4
7/31/24 13:30,0.01,22.0,58.55,1012.4
7/31/24 13:40,0.01,22.0,58.55,1012.4
7/31/24 13:50,0.01,23.0,55.29,1012.4
7/31/24 14:00,0.01,23.0,55.29,1012.4
7/31/24 14:10,0.01,23.0,55.29,1012.4
7/31/24 14:20,0.01,23.0,55.29,1012.4
7/31/24 14:30,0.01,23.0,55.29,1012.4
7/31/24 14:40,0.01,23.0,55.29,1012.4
7/31/24 14:50,0.01,23.0,55.29,1012.8
7/31/24 15:00,0.01,23.0,55.29,1012.8
7/31/24 15:10,0.01,23.0,55.29,1012.8
7/31/24 15:20,0.01,23.0,55.29,1012.8
7/31/24 15:30,0.01,23.0,55.29,1012.8
7/31/24 15:40,0.01,23.0,55.29,1012.8
7/31/24 15:50,0.01,23.0,52.23,1012.7
7/31/24 16:00,0.01,25.0,52.23,1012.7
7/31/24 16:10,0.01,25.0,52.23,1012.7
7/31/24 16:20,0.01,25.0,52.23,1012.7
7/31/24 16:30,0.01,25.0,52.23,1012.7
7/31/24 16:40,0.01,25.0,52.23,1012.7
7/31/24 16:50,0.01,26.0,58.78,1012.8
7/31/24 17:00,0.01,26.0,58.78,1012.8
7/31/24 17:10,0.01,26.0,58.78,1012.8
7/31/24 17:20,0.01,26.0,58.78,1012.8
7/31/24 17:30,0.01,26.0,58.78,1012.8
7/31/24 17:40,0.01,26.0,58.78,1012.8
7/31/24 17:50,0.01,30.0,58.78,1013.0
7/31/24 18:00,0.01,30.0,58.78,1013.0
7/31/24 18:10,0.01,30.0,58.78,1013.0
7/31/24 18:20,0.01,30.0,58.78,1013.0
7/31/24 18:30,0.01,30.0,58.78,1013.0
7/31/24 18:40,0.01,30.0,58.78,1013.0
7/31/24 18:50,0.01,31.0,66.15,1012.4
7/31/24 19:00,0.01,31.0,66.15,1012.4
7/31/24 19:10,0.01,31.0,66.15,1012.4
7/31/24 19:20,0.01,31.0,66.15,1012.4
7/31/24 19:30,0.01,31.0,66.15,1012.4
7/31/24 19:40,0.01,31.0,66.15,1012.4
7/31/24 19:50,0.01,31.0,74.28,1011.7
7/31/24 20:00,0.01,31.0,74.28,1011.7
7/31/24 20:10,0.01,31.0,74.28,1011.7
7/31/24 20:20,0.01,31.0,74.28,1011.7
7/31/24 20:30,0.01,31.0,74.28,1011.7
7/31/24 20:40,0.01,31.0,83.66,1011.7
7/31/24 20:50,0.01,32.0,83.66,1011.6
7/31/24 21:00,0.01,32.0,83.66,1011.6
7/31/24 21:10,0.01,32.0,83.66,1011.6
7/31/24 21:20,0.01,32.0,83.66,1011.6
7/31/24 21:30,0.01,32.0,83.66,1011.6
7/31/24 21:40,0.01,32.0,83.66,1011.6
7/31/24 21:50,0.01,31.0,83.66,1011.5
7/31/24 22:00,0.01,31.0,94.19,1011.5
7/31/24 22:10,0.01,31.0,94.19,1011.5
7/31/24 22:20,0.01,31.0,94.19,1011.5
7/31/24 22:30,0.01,31.0,94.19,1011.5
7/31/24 22:40,0.01,31.0,94.19,1011.5
7/31/24 22:50,0.01,31.0,94.19,1011.5
7/31/24 23:00,0.01,31.0,100.0,1011.5
7/31/24 23:10,0.01,31.0,100.0,1011.5
7/31/24 23:20,0.01,31.0,100.0,1011.5
7/31/24 23:30,0.01,31.0,100.0,1011.5
7/31/24 23:40,0.01,31.0,100.0,1011.5
7/31/24 23:50,0.01,30.0,100.0,1011.5
8/1/24 0:00,0.01,30.0,100.0,1011.5
8/1/24 0:10,0.01,30.0,100.0,1011.5
8/1/24 0:20,0.01,30.0,100.0,1011.5
8/1/24 0:30,0.01,30.0,100.0,1011.5
8/1/24 0:40,0.01,30.0,100.0,1011.5
8/1/24 0:50,0.01,28.0,100.0,1011.7
8/1/24 1:00,0.01,28.0,100.0,1011.7
8/1/24 1:10,0.01,28.0,100.0,1011.7
8/1/24 1:20,0.01,27.0,100.0,1011.7
8/1/24 1:30,0.01,27.0,100.0,1011.7
8/1/24 1:40,0.01,27.0,100.0,1011.7
8/1/24 1:50,0.01,27.0,100.0,1012.8
8/1/24 2:00,0.01,26.0,100.0,1012.8
8/1/24 2:10,0.01,26.0,100.0,1012.8
8/1/24 2:20,0.01,26.0,100.0,1012.8
8/1/24 2:30,0.01,26.0,100.0,1012.8
8/1/24 2:40,0.01,26.0,100.0,1012.8
8/1/24 2:50,0.01,26.0,100.0,1013.7
8/1/24 3:00,0.01,25.0,100.0,1013.7
8/1/24 3:10,0.01,25.0,100.0,1013.7
8/1/24 3:20,0.01,24.0,100.0,1013.7
8/1/24 3:30,0.01,24.0,100.0,1013.7
8/1/24 3:40,0.01,24.0,100.0,1013.7
8/1/24 3:50,0.01,24.0,100.0,1013.4
8/1/24 4:00,0.01,24.0,100.0,1013.4
8/1/24 4:10,0.01,24.0,100.0,1013.4
8/1/24 4:20,0.01,25.0,100.0,1013.4
8/1/24 4:30,0.01,25.0,100.0,1013.4
8/1/24 4:40,0.01,25.0,100.0,1013.4
8/1/24 4:50,0.01,25.0,100.0,1013.0
8/1/24 5:00,0.01,24.0,100.0,1013.0
8/1/24 5:10,0.01,24.0,100.0,1013.0
8/1/24 5:20,0.01,23.0,100.0,1013.0
8/1/24 5:30,0.01,23.0,100.0,1013.0
8/1/24 5:40,0.01,23.0,100.0,1013.0
8/1/24 5:50,0.01,23.0,100.0,1012.7
8/1/24 6:00,0.01,23.0,100.0,1012.7
8/1/24 6:10,0.01,23.0,100.0,1012.7
8/1/24 6:20,0.01,22.0,100.0,1012.7
8/1/24 6:30,0.01,22.0,100.0,1012.7
8/1/24 6:40,0.01,22.0,100.0,1012.7
8/1/24 6:50,0.01,22.0,100.0,1013.3
8/1/24 7:00,0.01,22.0,100.0,1013.3
8/1/24 7:10,0.01,22.0,100.0,1013.3
8/1/24 7:20,0.01,22.0,100.0,1013.3
8/1/24 7:30,0.01,22.0,100.0,1013.3
8/1/24 7:40,0.01,22.0,100.0,1013.3
8/1/24 7:50,0.01,22.0,100.0,1013.5
8/1/24 8:00,0.01,22.0,100.0,1013.5
8/1/24 8:10,0.01,22.0,100.0,1013.5
8/1/24 8:20,0.01,22.0,100.0,1013.5
8/1/24 8:30,0.01,22.0,100.0,1013.5
8/1/24 8:40,0.01,22.0,100.0,1013.5
8/1/24 8:50,0.01,22.0,100.0,1012.3
8/1/24 9:00,0.01,22.0,100.0,1012.3
8/1/24 9:10,0.01,22.0,100.0,1012.3
8/1/24 9:20,0.01,22.0,100.0,1012.3
8/1/24 9:30,0.01,22.0,100.0,1012.3
8/1/24 9:40,0.01,22.0,100.0,1012.3
8/1/24 9:50,0.01,22.0,100.0,1012.6
8/1/24 10:00,0.01,22.0,100.0,1012.6
8/1/24 10:10,0.01,22.0,100.0,1012.6
