DATE,DO,Air temp C,Relative Humidity (%),Atmospheric Pressure (mb),hour,AT_TLAG_1hr,AT_TLAG_3hr,AT_TLAG_6hrs,DO_delta_1h,DO_1h,DO_delta_3h,DO_3h,DO_delta_6h,DO_6h,DO_delta_12h,DO_12h,DO_delta_24h,DO_24h
2024-08-02 00:40:00,0.01,28.0,100.0,1010.7,0.0,22.0,30.0,27.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 00:50:00,0.01,28.0,100.0,1010.8,0.0,28.0,30.0,28.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 01:00:00,0.01,28.0,100.0,1010.8,1.0,28.0,30.0,28.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 01:10:00,0.01,28.0,100.0,1010.8,1.0,28.0,30.0,28.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 01:20:00,0.01,27.0,100.0,1010.8,1.0,28.0,30.0,28.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 01:30:00,0.01,27.0,100.0,1010.8,1.0,28.0,30.0,28.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 01:40:00,0.01,27.0,100.0,1010.8,1.0,28.0,30.0,28.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 01:50:00,0.01,27.0,100.0,1011.4,1.0,28.0,22.0,29.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 02:00:00,0.01,26.0,100.0,1011.4,2.0,28.0,22.0,29.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 02:10:00,0.01,26.0,100.0,1011.4,2.0,28.0,22.0,29.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 02:20:00,0.01,26.0,100.0,1011.4,2.0,27.0,22.0,29.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 02:30:00,0.01,26.0,100.0,1011.4,2.0,27.0,22.0,29.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 02:40:00,0.01,26.0,100.0,1011.4,2.0,27.0,22.0,29.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 02:50:00,0.01,26.0,100.0,1011.0,2.0,27.0,28.0,30.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 03:00:00,0.01,26.0,100.0,1011.0,3.0,26.0,28.0,30.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 03:10:00,0.01,26.0,100.0,1011.0,3.0,26.0,28.0,30.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 03:20:00,0.01,25.0,100.0,1011.0,3.0,26.0,28.0,30.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 03:30:00,0.01,25.0,100.0,1011.0,3.0,26.0,28.0,30.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 03:40:00,0.01,25.0,100.0,1011.0,3.0,26.0,28.0,30.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 03:50:00,0.01,25.0,100.0,1012.1,3.0,26.0,28.0,30.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 04:00:00,0.01,25.0,100.0,1012.1,4.0,26.0,28.0,30.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 04:10:00,0.01,25.0,100.0,1012.1,4.0,26.0,28.0,30.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 04:20:00,0.01,24.0,100.0,1012.1,4.0,25.0,27.0,30.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 04:30:00,0.01,24.0,100.0,1012.1,4.0,25.0,27.0,30.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 04:40:00,0.01,22.0,100.0,1012.1,4.0,25.0,27.0,30.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 04:50:00,0.01,22.0,100.0,1011.6,4.0,25.0,27.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 05:00:00,0.01,22.0,100.0,1011.6,5.0,25.0,26.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 05:10:00,0.01,22.0,100.0,1011.6,5.0,25.0,26.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 05:20:00,0.01,21.0,100.0,1011.6,5.0,24.0,26.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 05:30:00,0.01,21.0,100.0,1011.6,5.0,24.0,26.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 05:40:00,0.01,22.0,100.0,1011.6,5.0,22.0,26.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 05:50:00,0.01,22.0,100.0,1011.7,5.0,22.0,26.0,28.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 06:00:00,0.01,22.0,100.0,1011.7,6.0,22.0,26.0,28.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 06:10:00,0.01,22.0,100.0,1011.7,6.0,22.0,26.0,28.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 06:20:00,0.01,22.0,100.0,1011.7,6.0,21.0,25.0,28.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 06:30:00,0.01,22.0,100.0,1011.7,6.0,21.0,25.0,28.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 06:40:00,0.01,22.0,100.0,1011.7,6.0,22.0,25.0,28.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 06:50:00,0.01,22.0,100.0,1011.2,6.0,22.0,25.0,28.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 07:00:00,0.01,22.0,100.0,1011.2,7.0,22.0,25.0,28.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 07:10:00,0.01,22.0,100.0,1011.2,7.0,22.0,25.0,28.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 07:20:00,0.01,22.0,100.0,1011.2,7.0,22.0,24.0,27.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 07:30:00,0.01,22.0,100.0,1011.2,7.0,22.0,24.0,27.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 07:40:00,0.01,22.0,100.0,1011.2,7.0,22.0,22.0,27.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 07:50:00,0.01,22.0,100.0,1011.4,7.0,22.0,22.0,27.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 08:00:00,0.01,22.0,100.0,1011.4,8.0,22.0,22.0,26.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 08:10:00,0.01,22.0,100.0,1011.4,8.0,22.0,22.0,26.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 08:20:00,0.01,22.0,100.0,1011.4,8.0,22.0,21.0,26.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 08:30:00,0.01,22.0,100.0,1011.4,8.0,22.0,21.0,26.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 08:40:00,0.01,21.0,100.0,1011.4,8.0,22.0,22.0,26.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 08:50:00,0.01,21.0,94.1,1011.7,8.0,22.0,22.0,26.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 09:00:00,0.01,21.0,94.1,1011.7,9.0,22.0,22.0,26.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 09:10:00,0.01,21.0,94.1,1011.7,9.0,22.0,22.0,26.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 09:20:00,0.01,21.0,94.1,1011.7,9.0,22.0,22.0,25.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 09:30:00,0.01,21.0,94.1,1011.7,9.0,22.0,22.0,25.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 09:40:00,0.01,21.0,94.1,1011.7,9.0,21.0,22.0,25.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 09:50:00,0.01,21.0,94.1,1011.4,9.0,21.0,22.0,25.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 10:00:00,0.01,21.0,88.59,1011.4,10.0,21.0,22.0,25.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 10:10:00,0.01,21.0,88.59,1011.4,10.0,21.0,22.0,25.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 10:20:00,0.01,21.0,88.59,1011.4,10.0,21.0,22.0,24.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 10:30:00,0.01,21.0,88.59,1011.4,10.0,21.0,22.0,24.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 10:40:00,0.01,21.0,88.59,1011.4,10.0,21.0,22.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 10:50:00,0.01,21.0,94.1,1011.6,10.0,21.0,22.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 11:00:00,0.01,21.0,94.1,1011.6,11.0,21.0,22.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 11:10:00,0.01,21.0,94.1,1011.6,11.0,21.0,22.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 11:20:00,0.01,21.0,94.1,1011.6,11.0,21.0,22.0,21.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 11:30:00,0.01,21.0,94.1,1011.6,11.0,21.0,22.0,21.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 11:40:00,0.01,21.0,94.1,1011.6,11.0,21.0,21.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 11:50:00,0.01,21.0,88.59,1012.4,11.0,21.0,21.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 12:00:00,0.01,21.0,88.59,1012.4,12.0,21.0,21.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 12:10:00,0.01,21.0,88.59,1012.4,12.0,21.0,21.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 12:20:00,0.01,21.0,88.59,1012.4,12.0,21.0,21.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 12:30:00,0.01,21.0,88.59,1012.4,12.0,21.0,21.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 12:40:00,0.01,21.0,88.59,1012.4,12.0,21.0,21.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 12:50:00,0.01,22.0,83.44,1012.8,12.0,21.0,21.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 13:00:00,0.01,22.0,83.44,1012.8,13.0,21.0,21.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 13:10:00,0.01,22.0,83.44,1012.8,13.0,21.0,21.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 13:20:00,0.01,22.0,83.44,1012.8,13.0,21.0,21.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 13:30:00,0.01,22.0,83.44,1012.8,13.0,21.0,21.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 13:40:00,0.01,22.0,83.44,1012.8,13.0,21.0,21.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 13:50:00,0.01,23.0,74.11,1013.3,13.0,22.0,21.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 14:00:00,0.01,23.0,74.11,1013.3,14.0,22.0,21.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 14:10:00,0.01,23.0,74.11,1013.3,14.0,22.0,21.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 14:20:00,0.01,23.0,74.11,1013.3,14.0,22.0,21.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 14:30:00,0.01,23.0,74.11,1013.3,14.0,22.0,21.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 14:40:00,0.01,23.0,74.11,1013.3,14.0,22.0,21.0,21.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 14:50:00,0.01,23.0,74.28,1013.5,14.0,23.0,21.0,21.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 15:00:00,0.01,24.0,74.28,1013.5,15.0,23.0,21.0,21.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 15:10:00,0.01,24.0,74.28,1013.5,15.0,23.0,21.0,21.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 15:20:00,0.01,24.0,74.28,1013.5,15.0,23.0,21.0,21.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 15:30:00,0.01,24.0,74.28,1013.5,15.0,23.0,21.0,21.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 15:40:00,0.01,24.0,74.28,1013.5,15.0,23.0,21.0,21.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 15:50:00,0.01,23.0,74.28,1013.8,15.0,23.0,22.0,21.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 16:00:00,0.01,23.0,62.25,1013.8,16.0,24.0,22.0,21.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 16:10:00,0.01,23.0,62.25,1013.8,16.0,24.0,22.0,21.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 16:20:00,0.01,23.0,62.25,1013.8,16.0,24.0,22.0,21.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 16:30:00,0.01,23.0,62.25,1013.8,16.0,24.0,22.0,21.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 16:40:00,0.01,23.0,62.25,1013.8,16.0,24.0,22.0,21.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 16:50:00,0.01,24.0,62.25,1013.7,16.0,23.0,23.0,21.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 17:00:00,0.01,24.0,62.25,1013.7,17.0,23.0,23.0,21.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 17:10:00,0.01,24.0,62.25,1013.7,17.0,23.0,23.0,21.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 17:20:00,0.01,24.0,62.25,1013.7,17.0,23.0,23.0,21.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 17:30:00,0.01,24.0,62.25,1013.7,17.0,23.0,23.0,21.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 17:40:00,0.01,24.0,62.25,1013.7,17.0,23.0,23.0,21.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 17:50:00,0.01,25.0,65.95,1013.4,17.0,24.0,23.0,21.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 18:00:00,0.01,25.0,65.95,1013.4,18.0,24.0,24.0,21.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 18:10:00,0.01,25.0,65.95,1013.4,18.0,24.0,24.0,21.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 18:20:00,0.01,25.0,65.95,1013.4,18.0,24.0,24.0,21.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 18:30:00,0.01,25.0,65.95,1013.4,18.0,24.0,24.0,21.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 18:40:00,0.01,25.0,65.95,1013.4,18.0,24.0,24.0,21.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 18:50:00,0.01,27.0,74.28,1013.1,18.0,25.0,23.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 19:00:00,0.01,27.0,74.28,1013.1,19.0,25.0,23.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 19:10:00,0.01,27.0,74.28,1013.1,19.0,25.0,23.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 19:20:00,0.01,27.0,74.28,1013.1,19.0,25.0,23.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 19:30:00,0.01,27.0,74.28,1013.1,19.0,25.0,23.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 19:40:00,0.01,27.0,74.28,1013.1,19.0,25.0,23.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 19:50:00,0.01,28.0,78.76,1012.7,19.0,27.0,24.0,23.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 20:00:00,0.01,28.0,78.76,1012.7,20.0,27.0,24.0,23.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 20:10:00,0.01,28.0,78.76,1012.7,20.0,27.0,24.0,23.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 20:20:00,0.01,28.0,78.76,1012.7,20.0,27.0,24.0,23.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 20:30:00,0.01,28.0,78.76,1012.7,20.0,27.0,24.0,23.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 20:40:00,0.01,28.0,78.76,1012.7,20.0,27.0,24.0,23.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 20:50:00,0.01,28.0,78.76,1012.7,20.0,28.0,25.0,23.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 21:00:00,0.01,30.0,83.55,1012.7,21.0,28.0,25.0,24.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 21:10:00,0.01,30.0,83.55,1012.7,21.0,28.0,25.0,24.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 21:20:00,0.01,30.0,83.55,1012.7,21.0,28.0,25.0,24.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 21:30:00,0.01,30.0,83.55,1012.7,21.0,28.0,25.0,24.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 21:40:00,0.01,30.0,83.55,1012.7,21.0,28.0,25.0,24.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 21:50:00,0.01,30.0,83.55,1012.5,21.0,28.0,27.0,23.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 22:00:00,0.01,30.0,88.67,1012.5,22.0,30.0,27.0,23.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 22:10:00,0.01,30.0,88.67,1012.5,22.0,30.0,27.0,23.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 22:20:00,0.01,30.0,88.67,1012.5,22.0,30.0,27.0,23.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 22:30:00,0.01,30.0,88.67,1012.5,22.0,30.0,27.0,23.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 22:40:00,0.01,30.0,88.67,1012.5,22.0,30.0,27.0,23.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 22:50:00,0.01,29.0,88.67,1012.4,22.0,30.0,28.0,24.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 23:00:00,0.01,29.0,94.14,1012.4,23.0,30.0,28.0,24.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 23:10:00,0.01,29.0,94.14,1012.4,23.0,30.0,28.0,24.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 23:20:00,0.01,29.0,94.14,1012.4,23.0,30.0,28.0,24.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 23:30:00,0.01,29.0,94.14,1012.4,23.0,30.0,28.0,24.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 23:40:00,0.01,29.0,94.14,1012.4,23.0,30.0,28.0,24.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-02 23:50:00,0.01,28.0,94.14,1012.8,23.0,29.0,28.0,25.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-03 00:00:00,0.01,28.0,94.14,1012.8,0.0,29.0,30.0,25.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-03 00:10:00,0.01,28.0,94.14,1012.8,0.0,29.0,30.0,25.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-03 00:20:00,0.01,28.0,94.14,1012.8,0.0,29.0,30.0,25.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-03 00:30:00,0.01,28.0,94.14,1012.8,0.0,29.0,30.0,25.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-03 00:40:00,0.01,28.0,94.14,1012.8,0.0,29.0,30.0,25.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-03 00:50:00,0.01,27.0,94.14,1012.9,0.0,28.0,30.0,27.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-03 01:00:00,0.01,27.0,94.1,1012.9,1.0,28.0,30.0,27.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-03 01:10:00,0.01,27.0,94.1,1012.9,1.0,28.0,30.0,27.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-03 01:20:00,0.01,27.0,94.1,1012.9,1.0,28.0,30.0,27.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-03 01:30:00,0.01,27.0,94.1,1012.9,1.0,28.0,30.0,27.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-03 01:40:00,0.01,26.0,94.1,1012.9,1.0,28.0,30.0,27.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-03 01:50:00,0.01,26.0,94.1,1013.0,1.0,27.0,29.0,28.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-03 02:00:00,0.01,26.0,94.1,1013.0,2.0,27.0,29.0,28.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-03 02:10:00,0.01,26.0,94.1,1013.0,2.0,27.0,29.0,28.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-03 02:20:00,0.01,25.0,94.1,1013.0,2.0,27.0,29.0,28.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-03 02:30:00,0.01,25.0,94.1,1013.0,2.0,27.0,29.0,28.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-03 02:40:00,0.01,25.0,100.0,1013.0,2.0,26.0,29.0,28.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-03 02:50:00,0.01,25.0,100.0,1013.2,2.0,26.0,28.0,28.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-03 03:00:00,0.01,25.0,100.0,1013.2,3.0,26.0,28.0,30.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-03 03:10:00,0.01,25.0,100.0,1013.2,3.0,26.0,28.0,30.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
2024-08-03 03:20:00,0.01,25.0,100.0,1013.2,3.0,25.0,28.0,30.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01
