DATE,DO,Water Temp C,Air temp C ,Relative Humidity (%),Aerated (1/0),Atmospheric Pressure (mb)
7/19/24 20:20,0.47,24.24,26,60.67,0,1020.3
7/19/24 20:30,0.4,24.24,26,60.67,0,1020.3
7/19/24 20:40,0.36,24.24,26,60.67,0,1020.3
7/19/24 20:50,0.27,24.24,25,60.67,0,1020
7/19/24 21:00,0.22,24.24,25,64.26,0,1020
7/19/24 21:10,0.21,24.24,25,64.26,0,1020
7/19/24 21:20,0.19,24.24,25,64.26,0,1020
7/19/24 21:30,0.13,24.24,25,64.26,0,1020
7/19/24 21:40,0.11,24.24,25,72.92,0,1020
7/19/24 21:50,0.13,24.24,25,72.92,0,1019.5
7/19/24 22:00,0.14,24.24,25,72.92,0,1019.5
7/19/24 22:10,0.08,24.24,25,72.92,0,1019.5
7/19/24 22:20,0.1,24.24,25,72.92,0,1019.5
7/19/24 22:30,0.12,24.24,25,72.92,0,1019.5
7/19/24 22:40,0.07,24.24,25,72.92,0,1019.5
7/19/24 22:50,0.05,24.24,25,72.92,0,1018.9
7/19/24 23:00,0.03,24.24,25,64.04,0,1018.9
7/19/24 23:10,0.09,24.24,25,64.04,0,1018.9
7/19/24 23:20,0.09,24.24,25,64.04,0,1018.9
7/19/24 23:30,0.22,24.24,25,64.04,0,1018.9
7/19/24 23:40,0.11,24.24,25,64.04,0,1018.9
7/19/24 23:50,0.07,24.24,25,64.04,0,1019.2
7/20/24 0:00,0.05,24.24,25,88.09,0,1019.2
7/20/24 0:10,0.05,24.24,25,88.09,0,1019.2
7/20/24 0:20,0.04,24.24,25,88.09,0,1019.2
7/20/24 0:30,0.03,24.24,25,88.09,0,1019.2
7/20/24 0:40,0.05,24.24,25,88.09,0,1019.2
7/20/24 0:50,0.06,24.24,23,88.09,0,1019.3
7/20/24 1:00,0.19,24.24,23,88.09,0,1019.3
7/20/24 1:10,0.12,24.24,23,88.09,0,1019.3
7/20/24 1:20,0.1,24.24,21,88.09,0,1019.3
7/20/24 1:30,0.16,24.24,21,88.09,0,1019.3
7/20/24 1:40,0.17,24.24,21,88.09,0,1019.3
7/20/24 1:50,0.15,24.24,21,88.09,0,1019.3
7/20/24 2:00,0.15,24.24,21,88.09,0,1019.3
7/20/24 2:10,0.19,24.24,21,88.09,0,1019.3
7/20/24 2:20,0.12,24.24,21,88.09,0,1019.3
7/20/24 2:30,0.1,24.24,21,88.09,0,1019.3
7/20/24 2:40,0.07,24.24,20,88.09,0,1019.3
7/20/24 2:50,0.09,24.24,20,88.09,0,1019.7
7/20/24 3:00,0.08,24.24,21,100,0,1019.7
7/20/24 3:10,0.11,24.24,21,100,0,1019.7
7/20/24 3:20,0.13,24.24,21,100,0,1019.7
7/20/24 3:30,0.11,24.24,21,100,0,1019.7
7/20/24 3:40,0.13,24.24,21,100,0,1019.7
7/20/24 3:50,0.15,24.24,21,100,0,1019.6
7/20/24 4:00,0.17,24.24,20,100,0,1019.6
7/20/24 4:10,0.13,24.24,20,100,0,1019.6
7/20/24 4:20,0.08,24.24,20,100,0,1019.6
7/20/24 4:30,0.1,24.24,20,100,0,1019.6
7/20/24 4:40,0.18,24.24,18,100,0,1019.6
7/20/24 4:50,0.04,24.24,18,100,0,1019.4
7/20/24 5:00,0,24.24,18,100,0,1019.4
7/20/24 5:10,0,24.24,18,100,0,1019.4
7/20/24 5:20,0.01,24.24,18,100,0,1019.4
7/20/24 5:30,0.04,24.24,18,100,0,1019.4
7/20/24 5:40,0.05,24.24,18,100,0,1019.4
7/20/24 5:50,0.06,24.22,18,100,0,1019.7
7/20/24 6:00,0.04,24.22,18,100,0,1019.7
7/20/24 6:10,0.07,24.22,18,100,0,1019.7
7/20/24 6:20,0.14,24.22,18,100,0,1019.7
7/20/24 6:30,0.07,24.22,18,100,0,1019.7
7/20/24 6:40,0.09,24.22,18,100,0,1019.7
7/20/24 6:50,0.04,24.22,18,100,0,1019.7
7/20/24 7:00,0.08,24.24,18,100,0,1019.7
7/20/24 7:10,0.08,24.24,18,100,0,1019.7
7/20/24 7:20,0.07,24.24,17,100,0,1019.7
7/20/24 7:30,0.07,24.22,17,100,0,1019.7
7/20/24 7:40,0.04,24.22,17,100,0,1019.7
7/20/24 7:50,0.05,24.22,17,93.92,0,1019.1
7/20/24 8:00,0.03,24.22,16,93.92,0,1019.1
7/20/24 8:10,0.08,24.22,16,93.92,0,1019.1
7/20/24 8:20,0.04,24.22,17,93.92,0,1019.1
7/20/24 8:30,0.02,24.22,17,93.92,0,1019.1
7/20/24 8:40,0,24.22,16,93.92,0,1019.1
7/20/24 8:50,0,24.22,16,73.09,0,1019
7/20/24 9:00,0,24.22,16,73.09,0,1019
7/20/24 9:10,0,24.2,16,73.09,0,1019
7/20/24 9:20,0.01,24.2,17,73.09,0,1019
7/20/24 9:30,0.01,24.2,17,73.09,0,1019
7/20/24 9:40,0.01,24.22,17,73.09,0,1019
7/20/24 9:50,0.01,24.22,17,64.69,0,1019
7/20/24 10:00,0,24.22,17,64.69,0,1019
7/20/24 10:10,0.01,24.22,17,64.69,0,1019
7/20/24 10:20,0.01,24.22,16,64.69,0,1019
7/20/24 10:30,0,24.22,16,64.69,0,1019
7/20/24 10:40,0,24.22,16,64.69,0,1019
7/20/24 10:50,0.02,24.22,16,53.55,0,1019.3
7/20/24 11:00,0.01,24.22,16,53.55,0,1019.3
7/20/24 11:10,0.06,24.22,16,53.55,0,1019.3
7/20/24 11:20,0.05,24.22,16,53.55,0,1019.3
7/20/24 11:30,0.08,24.22,16,53.55,0,1019.3
7/20/24 11:40,0.09,24.22,16,53.55,0,1019.3
7/20/24 11:50,0.05,24.22,16,53.55,0,1019.8
7/20/24 12:00,0.08,24.22,16,53.55,0,1019.8
7/20/24 12:10,0.23,24.22,16,53.55,0,1019.8
7/20/24 12:20,0.21,24.22,16,53.55,0,1019.8
7/20/24 12:30,0.14,24.24,16,53.55,0,1019.8
7/20/24 12:40,0.09,24.24,16,53.55,0,1019.8
7/20/24 12:50,0.14,24.24,19,47.52,0,1020.4
7/20/24 13:00,0.1,24.24,19,47.52,0,1020.4
7/20/24 13:10,0.09,24.26,19,47.52,0,1020.4
7/20/24 13:20,0.06,24.26,19,47.52,0,1020.4
7/20/24 13:30,0.04,24.26,19,47.52,0,1020.4
7/20/24 13:40,0.02,24.26,19,47.52,0,1020.4
7/20/24 13:50,0.1,24.28,21,47.52,0,1020.6
7/20/24 14:00,0,24.28,21,47.52,0,1020.6
7/20/24 14:10,0,24.28,21,47.52,0,1020.6
7/20/24 14:20,0,24.28,21,47.52,0,1020.6
7/20/24 14:30,0,24.28,21,47.52,0,1020.6
7/20/24 14:40,0,24.28,21,47.52,0,1020.6
7/20/24 14:50,0,24.28,23,47.52,0,1020.2
7/20/24 15:00,0,24.28,23,47.52,0,1020.2
7/20/24 15:10,0,24.3,23,47.52,0,1020.2
7/20/24 15:20,0,24.3,23,47.52,0,1020.2
7/20/24 15:30,0,24.3,23,47.52,0,1020.2
7/20/24 15:40,0.01,24.3,23,47.52,0,1020.2
7/20/24 15:50,0,24.3,24,47.52,0,1020.2
7/20/24 16:00,0.01,24.3,24,47.52,0,1020.2
7/20/24 16:10,0.01,24.3,24,47.52,0,1020.2
7/20/24 16:20,0.01,24.3,24,47.52,0,1020.2
7/20/24 16:30,0,24.3,24,47.52,0,1020.2
7/20/24 16:40,0,24.3,24,47.52,0,1020.2
7/20/24 16:50,0.01,24.3,24,47.52,0,1019.9
7/20/24 17:00,0.01,24.32,24,47.52,0,1019.9
7/20/24 17:10,0.01,24.32,24,47.52,0,1019.9
7/20/24 17:20,0.01,24.32,24,47.52,0,1019.9
7/20/24 17:30,0.01,24.32,24,47.52,0,1019.9
7/20/24 17:40,0.01,24.32,24,47.52,0,1019.9
7/20/24 17:50,0.01,24.32,26,47.52,0,1019.5
7/20/24 18:00,0.01,24.32,26,47.52,0,1019.5
7/20/24 18:10,0.01,24.32,26,47.52,0,1019.5
7/20/24 18:20,0.01,24.32,26,47.52,0,1019.5
7/20/24 18:30,0.01,24.32,26,47.52,0,1019.5
7/20/24 18:40,0.01,24.32,26,47.52,0,1019.5
7/20/24 18:50,0.01,24.32,26,50.43,0,1019.2
7/20/24 19:00,0.01,24.32,26,50.43,0,1019.2
7/20/24 19:10,0.01,24.32,26,50.43,0,1019.2
7/20/24 19:20,0.01,24.32,26,50.43,0,1019.2
7/20/24 19:30,0.01,24.32,26,50.43,0,1019.2
7/20/24 19:40,0.01,24.32,26,50.43,0,1019.2
7/20/24 19:50,0.01,24.32,26,50.43,0,1019
7/20/24 20:00,0.01,24.32,26,50.43,0,1019
7/20/24 20:10,0.01,24.32,26,50.43,0,1019
7/20/24 20:20,0.01,24.32,26,50.43,0,1019
7/20/24 20:30,0.01,24.32,26,50.43,0,1019
7/20/24 20:40,0.01,24.32,26,50.43,0,1019
7/20/24 20:50,0,24.32,26,50.43,0,1019
7/20/24 21:00,0.01,24.32,26,64.69,0,1019
7/20/24 21:10,0.01,24.32,26,64.69,0,1019
7/20/24 21:20,0.01,24.32,26,64.69,0,1019
7/20/24 21:30,0.01,24.3,26,64.69,0,1019
7/20/24 21:40,0.01,24.32,26,64.69,0,1019
7/20/24 21:50,0.01,24.32,26,64.69,0,1018.8
7/20/24 22:00,0.01,24.32,26,68.94,0,1018.8
7/20/24 22:10,0.01,24.3,26,68.94,0,1018.8
7/20/24 22:20,0.01,24.3,26,68.94,0,1018.8
7/20/24 22:30,0.01,24.32,26,68.94,0,1018.8
7/20/24 22:40,0.01,24.3,26,68.94,0,1018.8
7/20/24 22:50,0.01,24.3,26,68.94,0,1018.3
7/20/24 23:00,0.01,24.3,26,73.27,0,1018.3
7/20/24 23:10,0.01,24.3,26,73.27,0,1018.3
7/20/24 23:20,0.01,24.3,26,73.27,0,1018.3
7/20/24 23:30,0.01,24.3,26,73.27,0,1018.3
7/20/24 23:40,0.01,24.3,26,77.9,0,1018.3
7/20/24 23:50,0.01,24.3,25,77.9,0,1018.2
7/21/24 0:00,0.01,24.3,25,77.9,0,1018.2
7/21/24 0:10,0.01,24.3,25,77.9,0,1018.2
7/21/24 0:20,0.01,24.3,25,77.9,0,1018.2
7/21/24 0:30,0,24.3,25,77.9,0,1018.2
7/21/24 0:40,0.01,24.3,25,77.9,0,1018.2
7/21/24 0:50,0.01,24.3,25,77.9,0,1018.2
7/21/24 1:00,0.01,24.3,25,82.98,0,1018.2
7/21/24 1:10,0.01,24.3,25,82.98,0,1018.2
7/21/24 1:20,0.01,24.3,23,82.98,0,1018.2
7/21/24 1:30,0,24.3,23,82.98,0,1018.2
7/21/24 1:40,0.01,24.3,23,82.98,0,1018.2
7/21/24 1:50,0.01,24.3,23,82.98,0,1018.6
7/21/24 2:00,0.01,24.3,23,82.86,0,1018.6
7/21/24 2:10,0,24.3,23,82.86,0,1018.6
7/21/24 2:20,0.01,24.3,23,82.86,0,1018.6
7/21/24 2:30,0.01,24.3,23,82.86,0,1018.6
7/21/24 2:40,0.01,24.3,23,82.86,0,1018.6
7/21/24 2:50,0.01,24.3,23,82.86,0,1019.3
7/21/24 3:00,0.01,24.3,23,88.18,0,1019.3
7/21/24 3:10,0.01,24.3,23,88.18,0,1019.3
7/21/24 3:20,0.01,24.3,22,88.18,0,1019.3
7/21/24 3:30,0.01,24.3,22,88.18,0,1019.3
7/21/24 3:40,0.01,24.28,22,93.92,0,1019.3
7/21/24 3:50,0.01,24.28,22,93.92,0,1019.1
7/21/24 4:00,0.01,24.28,22,93.92,0,1019.1
7/21/24 4:10,0.01,24.28,22,93.92,0,1019.1
7/21/24 4:20,0.01,24.28,22,93.92,0,1019.1
7/21/24 4:30,0.01,24.28,22,93.92,0,1019.1
7/21/24 4:40,0.01,24.28,21,93.92,0,1019.1
7/21/24 4:50,0.01,24.28,21,93.92,0,1019
7/21/24 5:00,0.01,24.28,21,100,0,1019
7/21/24 5:10,0.01,24.28,21,100,0,1019
7/21/24 5:20,0.01,24.28,21,100,0,1019
7/21/24 5:30,0.01,24.28,21,100,0,1019
7/21/24 5:40,0.01,24.28,21,100,0,1019
7/21/24 5:50,0.01,24.28,21,93.92,0,1019.1
7/21/24 6:00,0.01,24.28,21,93.92,0,1019.1
7/21/24 6:10,0.03,24.28,21,93.92,0,1019.1
7/21/24 6:20,0,24.28,21,93.92,0,1019.1
7/21/24 6:30,0.04,24.26,21,93.92,0,1019.1
7/21/24 6:40,0.07,24.26,20,93.92,0,1019.1
7/21/24 6:50,0.06,24.24,20,100,0,1018.9
7/21/24 7:00,0.06,24.24,20,100,0,1018.9
7/21/24 7:10,0.07,24.22,20,100,0,1018.9
7/21/24 7:20,0.08,24.22,20,100,0,1018.9
7/21/24 7:30,0.07,24.22,20,100,0,1018.9
7/21/24 7:40,0.17,24.22,19,100,0,1018.9
7/21/24 7:50,0.21,24.2,19,88.26,0,1018.7
7/21/24 8:00,0.12,24.2,19,88.26,0,1018.7
7/21/24 8:10,0.01,24.18,19,88.26,0,1018.7
7/21/24 8:20,0,24.18,19,88.26,0,1018.7
7/21/24 8:30,0,24.16,19,88.26,0,1018.7
7/21/24 8:40,0.01,24.16,19,88.26,0,1018.7
7/21/24 8:50,0,24.16,19,88.34,0,1018.6
7/21/24 9:00,0.01,24.16,19,88.34,0,1018.6
7/21/24 9:10,0.01,24.14,19,88.34,0,1018.6
7/21/24 9:20,0.01,24.14,18,88.34,0,1018.6
7/21/24 9:30,0.01,24.14,18,88.34,0,1018.6
7/21/24 9:40,0.01,24.12,18,88.34,0,1018.6
7/21/24 9:50,0.1,24.12,18,83.09,0,1018.9
7/21/24 10:00,0.23,24.12,18,83.09,0,1018.9
7/21/24 10:10,0.25,24.12,18,83.09,0,1018.9
7/21/24 10:20,0.47,24.1,18,83.09,0,1018.9
7/21/24 10:30,0.04,24.12,18,83.09,0,1018.9
7/21/24 10:40,0.37,24.1,19,83.09,0,1018.9
7/21/24 10:50,0.47,24.1,19,69.14,0,1019.2
7/21/24 11:00,0.46,24.1,19,69.14,0,1019.2
7/21/24 11:10,0.42,24.1,19,69.14,0,1019.2
7/21/24 11:20,0.13,24.1,19,69.14,0,1019.2
7/21/24 11:30,0.02,24.1,19,69.14,0,1019.2
7/21/24 11:40,0.05,24.1,19,69.14,0,1019.2
7/21/24 11:50,0.06,24.1,19,69.14,0,1019.4
7/21/24 12:00,0.46,24.1,19,69.14,0,1019.4
7/21/24 12:10,0.2,24.1,19,69.14,0,1019.4
7/21/24 12:20,0,24.12,19,69.14,0,1019.4
7/21/24 12:30,0.01,24.12,19,69.14,0,1019.4
7/21/24 12:40,0,24.12,19,69.14,0,1019.4
7/21/24 12:50,0.01,24.12,20,54.05,0,1019.1
7/21/24 13:00,0.01,24.12,20,54.05,0,1019.1
7/21/24 13:10,0.01,24.12,20,54.05,0,1019.1
7/21/24 13:20,0,24.12,20,54.05,0,1019.1
7/21/24 13:30,0.01,24.14,20,54.05,0,1019.1
7/21/24 13:40,0.01,24.14,20,54.05,0,1019.1
7/21/24 13:50,0.01,24.14,21,47.79,0,1019.1
7/21/24 14:00,0.01,24.16,21,47.79,0,1019.1
7/21/24 14:10,0.01,24.16,21,47.79,0,1019.1
7/21/24 14:20,0.01,24.16,21,47.79,0,1019.1
7/21/24 14:30,0.01,24.16,21,47.79,0,1019.1
7/21/24 14:40,0.01,24.16,21,47.79,0,1019.1
7/21/24 14:50,0.01,24.16,22,47.79,0,1019.1
7/21/24 15:00,0.01,24.18,22,47.79,0,1019.1
7/21/24 15:10,0.01,24.16,22,47.79,0,1019.1
7/21/24 15:20,0.01,24.16,22,47.79,0,1019.1
7/21/24 15:30,0.01,24.18,22,47.79,0,1019.1
7/21/24 15:40,0,24.14,22,47.79,0,1019.1
7/21/24 15:50,0.01,24.18,24,47.79,0,1019.3
7/21/24 16:00,0.01,24.2,24,50.95,0,1019.3
7/21/24 16:10,0.01,24.2,24,50.95,0,1019.3
7/21/24 16:20,0.01,24.2,24,50.95,0,1019.3
7/21/24 16:30,0,24.2,24,50.95,0,1019.3
7/21/24 16:40,0.01,24.2,24,50.95,0,1019.3
7/21/24 16:50,0.01,24.2,24,50.95,0,1019.3
7/21/24 17:00,0.01,24.2,24,50.95,0,1019.3
7/21/24 17:10,0.01,24.2,24,50.95,0,1019.3
7/21/24 17:20,0.01,24.2,24,50.95,0,1019.3
7/21/24 17:30,0.01,24.2,24,50.95,0,1019.3
7/21/24 17:40,0.01,24.2,24,50.95,0,1019.3
7/21/24 17:50,0.01,24.2,26,50.95,0,1019.1
7/21/24 18:00,0.01,24.2,26,50.95,0,1019.1
7/21/24 18:10,0.01,24.2,26,50.95,0,1019.1
7/21/24 18:20,0.01,24.2,26,50.95,0,1019.1
7/21/24 18:30,0.01,24.18,26,50.95,0,1019.1
7/21/24 18:40,0.01,24.18,26,50.95,0,1019.1
7/21/24 18:50,0.01,24.18,27,50.95,0,1018.7
7/21/24 19:00,0.01,24.18,27,54.05,0,1018.7
7/21/24 19:10,0.01,24.18,27,54.05,0,1018.7
7/21/24 19:20,0.01,24.18,27,54.05,0,1018.7
7/21/24 19:30,0.01,24.18,27,54.05,0,1018.7
7/21/24 19:40,0.01,24.18,27,54.05,0,1018.7
7/21/24 19:50,0.01,24.18,27,54.05,0,1018.4
7/21/24 20:00,0.01,24.18,27,61.13,0,1018.4
7/21/24 20:10,0.01,24.2,27,61.13,0,1018.4
7/21/24 20:20,0,24.2,27,61.13,0,1018.4
7/21/24 20:30,0.01,24.18,27,61.13,0,1018.4
7/21/24 20:40,0.01,24.18,27,61.13,0,1018.4
7/21/24 20:50,0.01,24.18,27,61.13,0,1017.7
7/21/24 21:00,0.01,24.18,27,60.9,0,1017.7
7/21/24 21:10,0.01,24.18,27,60.9,0,1017.7
7/21/24 21:20,0.01,24.18,27,60.9,0,1017.7
7/21/24 21:30,0.01,24.18,27,60.9,0,1017.7
7/21/24 21:40,0.01,24.18,27,60.9,0,1017.7
7/21/24 21:50,0.01,24.18,27,60.9,0,1017.3
7/21/24 22:00,0.01,24.18,27,60.67,0,1017.3
7/21/24 22:10,0.01,24.18,27,60.67,0,1017.3
7/21/24 22:20,0.01,24.18,27,60.67,0,1017.3
7/21/24 22:30,0.01,24.18,27,60.67,0,1017.3
7/21/24 22:40,0.01,24.18,27,73.09,0,1017.3
7/21/24 22:50,0.01,24.18,27,73.09,0,1017.1
7/21/24 23:00,0.01,24.18,27,73.09,0,1017.1
7/21/24 23:10,0.01,24.18,27,73.09,0,1017.1
7/21/24 23:20,0.01,24.18,27,73.09,0,1017.1
7/21/24 23:30,0.01,24.18,27,73.09,0,1017.1
7/21/24 23:40,0.01,24.18,27,73.09,0,1017.1
7/21/24 23:50,0.01,24.18,27,73.09,0,1017.4
7/22/24 0:00,0.01,24.18,26,82.86,0,1017.4
7/22/24 0:10,0.01,24.18,26,82.86,0,1017.4
7/22/24 0:20,0.01,24.18,26,82.86,0,1017.4
7/22/24 0:30,0.01,24.18,26,82.86,0,1017.4
7/22/24 0:40,0.01,24.18,26,82.86,0,1017.4
7/22/24 0:50,0.01,24.18,26,82.86,0,1017.8
7/22/24 1:00,0.01,24.18,25,100,0,1017.8
7/22/24 1:10,0.01,24.18,25,100,0,1017.8
7/22/24 1:20,0.01,24.18,24,100,0,1017.8
7/22/24 1:30,0.01,24.18,24,100,0,1017.8
7/22/24 1:40,0.01,24.18,24,100,0,1017.8
7/22/24 1:50,0.01,24.18,24,100,0,1018.1
7/22/24 2:00,0.01,24.18,24,100,0,1018.1
7/22/24 2:10,0.01,24.16,24,100,0,1018.1
7/22/24 2:20,0.01,24.18,24,100,0,1018.1
7/22/24 2:30,0.01,24.18,24,100,0,1018.1
7/22/24 2:40,0.01,24.18,23,100,0,1018.1
7/22/24 2:50,0.01,24.18,23,100,0,1018.3
7/22/24 3:00,0.01,24.18,23,100,0,1018.3
7/22/24 3:10,0.01,24.18,23,100,0,1018.3
7/22/24 3:20,0.01,24.18,21,100,0,1018.3
7/22/24 3:30,0.01,24.16,21,100,0,1018.3
7/22/24 3:40,0.01,24.16,21,100,0,1018.3
7/22/24 3:50,0.01,24.18,21,100,0,1018.2
7/22/24 4:00,0.01,24.18,21,100,0,1018.2
7/22/24 4:10,0.01,24.16,21,100,0,1018.2
7/22/24 4:20,0.01,24.16,21,100,0,1018.2
7/22/24 4:30,0.01,24.16,21,100,0,1018.2
7/22/24 4:40,0.01,24.16,21,100,0,1018.2
7/22/24 4:50,0.01,24.16,21,100,0,1018.6
7/22/24 5:00,0.01,24.16,20,100,0,1018.6
7/22/24 5:10,0.01,24.16,20,100,0,1018.6
7/22/24 5:20,0.01,24.16,20,100,0,1018.6
7/22/24 5:30,0.01,24.16,20,100,0,1018.6
7/22/24 5:40,0.01,24.16,20,100,0,1018.6
7/22/24 5:50,0.01,24.16,20,100,0,1018
7/22/24 6:00,0.01,24.18,20,100,0,1018
7/22/24 6:10,0.01,24.2,20,100,0,1018
7/22/24 6:20,0.01,24.18,19,100,0,1018
7/22/24 6:30,0.01,24.16,19,100,0,1018
7/22/24 6:40,0.01,24.16,19,100,0,1018
7/22/24 6:50,0.01,24.14,19,100,0,1017.3
7/22/24 7:00,0.01,24.16,19,100,0,1017.3
7/22/24 7:10,0.01,24.16,19,100,0,1017.3
7/22/24 7:20,0.01,24.16,19,100,0,1017.3
7/22/24 7:30,0.01,24.16,19,100,0,1017.3
7/22/24 7:40,0.01,24.16,19,100,0,1017.3
7/22/24 7:50,0.01,24.16,19,100,0,1017
7/22/24 8:00,0.01,24.16,19,100,0,1017
7/22/24 8:10,0.01,24.16,19,100,0,1017
7/22/24 8:20,0.01,24.16,19,100,0,1017
7/22/24 8:30,0.01,24.16,19,100,0,1017
7/22/24 8:40,0.01,24.16,19,100,0,1017
7/22/24 8:50,0.01,24.16,19,100,0,1016.9
7/22/24 9:00,0.01,24.16,19,100,0,1016.9
7/22/24 9:10,0.01,24.16,19,100,0,1016.9
7/22/24 9:20,0.01,24.16,18,100,0,1016.9
7/22/24 9:30,0.01,24.16,18,100,0,1016.9
7/22/24 9:40,0.01,24.16,18,100,0,1016.9
7/22/24 9:50,0.01,24.16,18,61.13,0,1016.9
7/22/24 10:00,0.01,24.16,19,61.13,0,1016.9
7/22/24 10:10,0.01,24.18,19,61.13,0,1016.9
7/22/24 10:20,0.01,24.18,19,61.13,0,1016.9
7/22/24 10:30,0.01,24.18,19,61.13,0,1016.9
7/22/24 10:40,0.01,24.18,18,61.13,0,1016.9
7/22/24 10:50,0.01,24.18,19,61.13,0,1016.7
7/22/24 11:00,0.01,24.18,19,57.6,0,1016.7
7/22/24 11:10,0.01,24.2,19,57.6,0,1016.7
7/22/24 11:20,0.01,24.2,19,57.6,0,1016.7
7/22/24 11:30,0.01,24.2,18,57.6,0,1016.7
7/22/24 11:40,0.01,24.2,18,57.6,0,1016.7
7/22/24 11:50,0.01,24.22,19,57.84,0,1016.8
7/22/24 12:00,0,24.22,19,57.84,0,1016.8
7/22/24 12:10,0.01,24.22,19,57.84,0,1016.8
7/22/24 12:20,0.01,24.24,19,57.84,0,1016.8
7/22/24 12:30,0.01,24.24,19,57.84,0,1016.8
7/22/24 12:40,0.01,24.24,19,57.84,0,1016.8
7/22/24 12:50,0.01,24.24,22,54.3,0,1017.1
7/22/24 13:00,0.01,24.24,22,54.3,0,1017.1
7/22/24 13:10,0.01,24.26,22,54.3,0,1017.1
7/22/24 13:20,0.01,24.26,22,54.3,0,1017.1
7/22/24 13:30,0.01,24.26,22,54.3,0,1017.1
7/22/24 13:40,0.01,24.24,22,54.3,0,1017.1
7/22/24 13:50,0.01,24.24,23,45.34,0,1017.4
7/22/24 14:00,0.01,24.26,23,45.34,0,1017.4
7/22/24 14:10,0.01,24.26,23,45.34,0,1017.4
7/22/24 14:20,0.01,24.26,23,45.34,0,1017.4
7/22/24 14:30,0.01,24.26,23,45.34,0,1017.4
7/22/24 14:40,0.01,24.26,23,45.34,0,1017.4
7/22/24 14:50,0.01,24.26,25,45.34,0,1017.1
7/22/24 15:00,0.01,24.28,25,54.3,0,1017.1
7/22/24 15:10,0.01,24.26,25,54.3,0,1017.1
7/22/24 15:20,0.01,24.26,25,54.3,0,1017.1
7/22/24 15:30,0.01,24.28,25,54.3,0,1017.1
7/22/24 15:40,0.01,24.28,25,54.3,0,1017.1
7/22/24 15:50,0.01,24.28,25,54.3,0,1017
7/22/24 16:00,0.01,24.28,26,54.3,0,1017
7/22/24 16:10,0.01,24.28,26,54.3,0,1017
7/22/24 16:20,0.01,24.26,26,54.3,0,1017
7/22/24 16:30,0.01,24.28,26,54.3,0,1017
7/22/24 16:40,0.01,24.28,26,54.3,0,1017
7/22/24 16:50,0.01,24.28,27,57.84,0,1016.6
7/22/24 17:00,0.01,24.28,27,57.84,0,1016.6
7/22/24 17:10,0.01,24.28,27,57.84,0,1016.6
7/22/24 17:20,0.01,24.28,27,57.84,0,1016.6
7/22/24 17:30,0.01,24.28,27,57.84,0,1016.6
7/22/24 17:40,0.01,24.28,27,57.84,0,1016.6
7/22/24 17:50,0.01,24.28,27,73.78,0,1015.9
7/22/24 18:00,0.01,24.28,27,73.78,0,1015.9
7/22/24 18:10,0.01,24.28,27,73.78,0,1015.9
7/22/24 18:20,0.01,24.28,27,73.78,0,1015.9
7/22/24 18:30,0.01,24.28,27,73.78,0,1015.9
7/22/24 18:40,0.01,24.28,27,73.78,0,1015.9
7/22/24 18:50,0.01,24.26,29,73.78,0,1015.6
7/22/24 19:00,0.01,24.28,29,83.32,0,1015.6
7/22/24 19:10,0.01,24.28,29,83.32,0,1015.6
7/22/24 19:20,0.01,24.26,29,83.32,0,1015.6
7/22/24 19:30,0.01,24.28,29,83.32,0,1015.6
7/22/24 19:40,0.01,24.28,29,83.32,0,1015.6
7/22/24 19:50,0.01,24.28,29,83.21,0,1015.3
7/22/24 20:00,0.01,24.28,27,83.21,0,1015.3
7/22/24 20:10,0.01,24.28,27,83.21,0,1015.3
7/22/24 20:20,0.01,24.28,27,83.21,0,1015.3
7/22/24 20:30,0.01,24.28,27,83.21,0,1015.3
7/22/24 20:40,0.01,24.28,27,83.21,0,1015.3
7/22/24 20:50,0.01,24.28,27,83.21,0,1014.7
7/22/24 21:00,0.01,24.28,27,83.21,0,1014.7
7/22/24 21:10,0.01,24.28,27,83.21,0,1014.7
7/22/24 21:20,0.01,24.28,27,83.21,0,1014.7
7/22/24 21:30,0.01,24.28,27,83.21,0,1014.7
7/22/24 21:40,0.01,24.26,27,88.43,0,1014.7
7/22/24 21:50,0.01,24.26,27,88.43,0,1014.8
7/22/24 22:00,0.01,24.26,27,88.43,0,1014.8
7/22/24 22:10,0.01,24.26,27,88.43,0,1014.8
7/22/24 22:20,0.01,24.26,27,88.43,0,1014.8
7/22/24 22:30,0.01,24.26,27,88.43,0,1014.8
7/22/24 22:40,0.01,24.26,27,88.43,0,1014.8
7/22/24 22:50,0.01,24.26,25,88.43,0,1014.6
7/22/24 23:00,0.01,24.26,25,88.43,0,1014.6
7/22/24 23:10,0.01,24.26,25,88.43,0,1014.6
7/22/24 23:20,0.01,24.26,25,88.43,0,1014.6
7/22/24 23:30,0.01,24.26,25,88.43,0,1014.6
7/22/24 23:40,0.01,24.26,25,88.43,0,1014.6
7/22/24 23:50,0.01,24.26,25,88.43,0,1014.3
7/23/24 0:00,0.01,24.26,24,94.01,0,1014.3
7/23/24 0:10,0.01,24.26,24,94.01,0,1014.3
7/23/24 0:20,0,24.26,24,94.01,0,1014.3
7/23/24 0:30,0.01,24.26,24,94.01,0,1014.3
7/23/24 0:40,0.01,24.26,24,94.01,0,1014.3
7/23/24 0:50,0.01,24.26,23,94.01,0,1014.6
7/23/24 1:00,0,24.26,23,100,0,1014.6
